"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Camelus dromedarius","1",124992380,885,7.08043162311175e-06,2154386959,22444
"Camelus dromedarius","2",122214054,779,6.37406234801768e-06,2154386959,22444
"Camelus dromedarius","X",119869850,971,8.10045228220441e-06,2154386959,22444
"Camelus dromedarius","3",119848902,903,7.53448704936821e-06,2154386959,22444
"Camelus dromedarius","6",98422860,1189,1.20805268207e-05,2154386959,22444
"Camelus dromedarius","5",97585432,734,7.52161449672119e-06,2154386959,22444
"Camelus dromedarius","7",86599670,734,8.47578287538509e-06,2154386959,22444
"Camelus dromedarius","11",84733476,758,8.94569697577378e-06,2154386959,22444
"Camelus dromedarius","8",81142383,503,6.19897988453211e-06,2154386959,22444
"Camelus dromedarius","9",76897086,1444,1.87783448647196e-05,2154386959,22444
"Camelus dromedarius","10",75021453,1210,1.61287198743005e-05,2154386959,22444
"Camelus dromedarius","14",70248310,401,5.70832237814689e-06,2154386959,22444
"Camelus dromedarius","13",70124664,911,1.29911495903923e-05,2154386959,22444
"Camelus dromedarius","4",68091223,720,1.05740500504742e-05,2154386959,22444
"Camelus dromedarius","12",67762057,847,1.24996205472334e-05,2154386959,22444
"Camelus dromedarius","15",57329957,495,8.63422939598577e-06,2154386959,22444
"Camelus dromedarius","16",55323184,1272,2.29921690696616e-05,2154386959,22444
"Camelus dromedarius","17",51074832,557,1.09055669532109e-05,2154386959,22444
"Camelus dromedarius","19",44995842,609,1.35345839288884e-05,2154386959,22444
"Camelus dromedarius","20",42364670,670,1.58150647697716e-05,2154386959,22444
"Camelus dromedarius","25",40721713,302,7.41619096426518e-06,2154386959,22444
"Camelus dromedarius","23",34501429,328,9.50685260022128e-06,2154386959,22444
"Camelus dromedarius","18",33149302,555,1.67424339734212e-05,2154386959,22444
"Camelus dromedarius","21",31977610,648,2.02641785924589e-05,2154386959,22444
"Camelus dromedarius","27",28629510,293,1.02341954158489e-05,2154386959,22444
"Camelus dromedarius","22",27993734,729,2.60415420107943e-05,2154386959,22444
"Camelus dromedarius","26",27960160,211,7.54645180857334e-06,2154386959,22444
"Camelus dromedarius","35",27101552,240,8.85558140729358e-06,2154386959,22444
"Camelus dromedarius","29",26133222,185,7.07911179111401e-06,2154386959,22444
"Camelus dromedarius","30",25857028,159,6.1491985853904e-06,2154386959,22444
"Camelus dromedarius","32",24922612,469,1.88182522762863e-05,2154386959,22444
"Camelus dromedarius","24",24820305,145,5.84199106336526e-06,2154386959,22444
"Camelus dromedarius","33",22470471,283,1.25943065456883e-05,2154386959,22444
"Camelus dromedarius","34",22447909,298,1.32751785478104e-05,2154386959,22444
"Camelus dromedarius","31",17414143,181,1.03938505615809e-05,2154386959,22444
"Camelus dromedarius","28",16096629,213,1.32325842883004e-05,2154386959,22444
"Camelus dromedarius","JWIN02000681.1",9152461,128,1.39853095249464e-05,2154386959,22444
"Camelus dromedarius","36",5919094,34,5.74412232682907e-06,2154386959,22444
"Camelus dromedarius","JWIN02000773.1",4934660,221,4.47852536952901e-05,2154386959,22444
"Camelus dromedarius","JWIN02000774.1",2088085,12,5.74689248761425e-06,2154386959,22444
"Camelus dromedarius","JWIN02000683.1",1217340,3,2.46438957070334e-06,2154386959,22444
"Camelus dromedarius","JWIN02000771.1",1104730,7,6.33638988712174e-06,2154386959,22444
"Camelus dromedarius","JWIN02000776.1",996696,23,2.30762439098782e-05,2154386959,22444
"Camelus dromedarius","JWIN02000770.1",947612,2,2.11056846050915e-06,2154386959,22444
"Camelus dromedarius","JWIN02000784.1",800594,4,4.99629025448604e-06,2154386959,22444
"Camelus dromedarius","JWIN02000779.1",669882,2,2.98560044903431e-06,2154386959,22444
"Camelus dromedarius","JWIN02000864.1",458140,2,4.36547780154538e-06,2154386959,22444
