"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Laticauda laticaudata","BHFT01000789.1",890807,55,6.17417689802617e-05,1558706106,18448
"Laticauda laticaudata","BHFT01024624.1",735969,19,2.58163047628365e-05,1558706106,18448
"Laticauda laticaudata","BHFT01017613.1",634658,21,3.30886871354336e-05,1558706106,18448
"Laticauda laticaudata","BHFT01015696.1",605268,26,4.29561780897057e-05,1558706106,18448
"Laticauda laticaudata","BHFT01015650.1",533784,13,2.43544205146651e-05,1558706106,18448
"Laticauda laticaudata","BHFT01016271.1",477007,7,1.46748370568985e-05,1558706106,18448
"Laticauda laticaudata","BHFT01036053.1",467525,23,4.91952302015935e-05,1558706106,18448
"Laticauda laticaudata","BHFT01034583.1",441852,13,2.94216162878068e-05,1558706106,18448
"Laticauda laticaudata","BHFT01003623.1",432065,42,9.72075960792936e-05,1558706106,18448
"Laticauda laticaudata","BHFT01019082.1",424907,32,7.53105973777791e-05,1558706106,18448
"Laticauda laticaudata","BHFT01028602.1",424267,4,9.42802527653577e-06,1558706106,18448
"Laticauda laticaudata","BHFT01014638.1",423792,11,2.59561294219806e-05,1558706106,18448
"Laticauda laticaudata","BHFT01001112.1",418243,33,7.89014998457834e-05,1558706106,18448
"Laticauda laticaudata","BHFT01021307.1",399413,16,4.00587862688495e-05,1558706106,18448
"Laticauda laticaudata","BHFT01005413.1",370188,18,4.86239424292522e-05,1558706106,18448
"Laticauda laticaudata","BHFT01023789.1",349785,23,6.57546778735509e-05,1558706106,18448
"Laticauda laticaudata","BHFT01019432.1",346124,12,3.46696559614473e-05,1558706106,18448
"Laticauda laticaudata","BHFT01027139.1",344620,20,5.80349370320933e-05,1558706106,18448
"Laticauda laticaudata","BHFT01031526.1",337231,12,3.55839172555311e-05,1558706106,18448
"Laticauda laticaudata","BHFT01028400.1",336189,16,4.75922769632558e-05,1558706106,18448
"Laticauda laticaudata","BHFT01001369.1",328696,9,2.73809234064303e-05,1558706106,18448
"Laticauda laticaudata","BHFT01021278.1",319400,13,4.07013149655604e-05,1558706106,18448
"Laticauda laticaudata","BHFT01004015.1",317618,9,2.83359255457814e-05,1558706106,18448
"Laticauda laticaudata","BHFT01019474.1",316665,4,1.26316454297128e-05,1558706106,18448
"Laticauda laticaudata","BHFT01047624.1",306839,13,4.23674956573317e-05,1558706106,18448
"Laticauda laticaudata","BHFT01004174.1",305950,7,2.2879555482922e-05,1558706106,18448
"Laticauda laticaudata","BHFT01018463.1",305796,6,1.96209237530903e-05,1558706106,18448
"Laticauda laticaudata","BHFT01001719.1",305783,11,3.59732228410343e-05,1558706106,18448
"Laticauda laticaudata","BHFT01018489.1",302801,13,4.29324870129227e-05,1558706106,18448
"Laticauda laticaudata","BHFT01020016.1",300098,9,2.99902032002879e-05,1558706106,18448
"Laticauda laticaudata","BHFT01014738.1",297218,7,2.35517364358821e-05,1558706106,18448
"Laticauda laticaudata","BHFT01034448.1",293689,12,4.08595487062845e-05,1558706106,18448
"Laticauda laticaudata","BHFT01018143.1",292927,32,0.000109242234413352,1558706106,18448
"Laticauda laticaudata","BHFT01021908.1",291930,16,5.4807659370397e-05,1558706106,18448
"Laticauda laticaudata","BHFT01041699.1",291918,7,2.39793366630355e-05,1558706106,18448
"Laticauda laticaudata","BHFT01003895.1",291682,6,2.05703471588922e-05,1558706106,18448
"Laticauda laticaudata","BHFT01039568.1",287061,4,1.39343205799464e-05,1558706106,18448
"Laticauda laticaudata","BHFT01002620.1",287032,3,1.04517963153934e-05,1558706106,18448
"Laticauda laticaudata","BHFT01034320.1",285689,23,8.05071248805519e-05,1558706106,18448
"Laticauda laticaudata","BHFT01033177.1",284074,5,1.7601047614354e-05,1558706106,18448
