"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Vulpes vulpes","NBDQ01000001.1",55683013,688,1.2355653240244e-05,2421551259,29258
"Vulpes vulpes","NBDQ01000002.1",54660331,530,9.6962457106233e-06,2421551259,29258
"Vulpes vulpes","NBDQ01000003.1",42359464,520,1.22758871547572e-05,2421551259,29258
"Vulpes vulpes","NBDQ01000004.1",41476437,345,8.31797581841468e-06,2421551259,29258
"Vulpes vulpes","NBDQ01000005.1",39765911,475,1.19449042673761e-05,2421551259,29258
"Vulpes vulpes","NBDQ01000006.1",37384415,556,1.48725077014045e-05,2421551259,29258
"Vulpes vulpes","NBDQ01000007.1",33914072,471,1.38880403391253e-05,2421551259,29258
"Vulpes vulpes","NBDQ01000008.1",33105634,400,1.20825355587511e-05,2421551259,29258
"Vulpes vulpes","NBDQ01000009.1",32237033,330,1.02366740760541e-05,2421551259,29258
"Vulpes vulpes","NBDQ01000010.1",31206533,409,1.31062300320257e-05,2421551259,29258
"Vulpes vulpes","NBDQ01000011.1",29189639,296,1.01405844724561e-05,2421551259,29258
"Vulpes vulpes","NBDQ01000012.1",27488226,210,7.63963451115398e-06,2421551259,29258
"Vulpes vulpes","NBDQ01000019.1",27456089,370,1.34760635427719e-05,2421551259,29258
"Vulpes vulpes","NBDQ01000013.1",26353133,282,1.07008149657196e-05,2421551259,29258
"Vulpes vulpes","NBDQ01000014.1",24900686,170,6.82712114838925e-06,2421551259,29258
"Vulpes vulpes","NBDQ01000026.1",24894901,209,8.39529347796965e-06,2421551259,29258
"Vulpes vulpes","NBDQ01000015.1",24508278,245,9.9966223657166e-06,2421551259,29258
"Vulpes vulpes","NBDQ01000016.1",24419617,226,9.25485440660269e-06,2421551259,29258
"Vulpes vulpes","NBDQ01000017.1",23565541,310,1.31548009018762e-05,2421551259,29258
"Vulpes vulpes","NBDQ01000018.1",20703177,231,1.11577078242629e-05,2421551259,29258
"Vulpes vulpes","NBDQ01000020.1",20073891,130,6.47607382146291e-06,2421551259,29258
"Vulpes vulpes","NBDQ01000021.1",20033711,412,2.05653360977405e-05,2421551259,29258
"Vulpes vulpes","NBDQ01000022.1",19820786,229,1.15535276956222e-05,2421551259,29258
"Vulpes vulpes","NBDQ01000023.1",19701931,190,9.6437247699223e-06,2421551259,29258
"Vulpes vulpes","NBDQ01000024.1",19687386,267,1.35619832922461e-05,2421551259,29258
"Vulpes vulpes","NBDQ01000025.1",19677552,156,7.92781541118529e-06,2421551259,29258
"Vulpes vulpes","NBDQ01000027.1",19291355,165,8.55305394566634e-06,2421551259,29258
"Vulpes vulpes","NBDQ01000028.1",18766371,200,1.0657361511184e-05,2421551259,29258
"Vulpes vulpes","NBDQ01000029.1",18681378,316,1.69152404067837e-05,2421551259,29258
"Vulpes vulpes","NBDQ01000030.1",18498127,287,1.55150843109684e-05,2421551259,29258
"Vulpes vulpes","NBDQ01000031.1",17896650,180,1.00577482377987e-05,2421551259,29258
"Vulpes vulpes","NBDQ01000032.1",17868237,364,2.03713438544608e-05,2421551259,29258
"Vulpes vulpes","NBDQ01000033.1",17663222,290,1.6418295597485e-05,2421551259,29258
"Vulpes vulpes","NBDQ01000034.1",17623733,180,1.02135001704803e-05,2421551259,29258
