"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Homo sapiens","1",248956422,5682,2.28232714559177e-05,NA,70611
"Homo sapiens","2",242193529,4352,1.79691010654542e-05,NA,70611
"Homo sapiens","3",198295559,3337,1.68284152041953e-05,NA,70611
"Homo sapiens","4",190214555,2758,1.44994161987236e-05,NA,70611
"Homo sapiens","5",181538259,3082,1.69771375850861e-05,NA,70611
"Homo sapiens","6",170805979,3214,1.88166715171019e-05,NA,70611
"Homo sapiens","7",159345973,3165,1.98624410797002e-05,NA,70611
"Homo sapiens","X",156040895,2496,1.59958067402779e-05,NA,70611
"Homo sapiens","8",145138636,2559,1.76314182806568e-05,NA,70611
"Homo sapiens","9",138394717,2433,1.75801508376942e-05,NA,70611
"Homo sapiens","11",135086622,3496,2.58796907365113e-05,NA,70611
"Homo sapiens","10",133797422,2445,1.82738946943238e-05,NA,70611
"Homo sapiens","12",133275309,3173,2.38078607643671e-05,NA,70611
"Homo sapiens","13",114364328,1454,1.27137545896304e-05,NA,70611
"Homo sapiens","14",107043718,2355,2.20003569009066e-05,NA,70611
"Homo sapiens","15",101991189,2331,2.28549154378424e-05,NA,70611
"Homo sapiens","16",90338345,2688,2.97548067766794e-05,NA,70611
"Homo sapiens","17",83257441,3180,3.81947842956163e-05,NA,70611
"Homo sapiens","18",80373285,1280,1.59256897363347e-05,NA,70611
"Homo sapiens","20",64444167,1510,2.34311353578362e-05,NA,70611
"Homo sapiens","19",58617616,3102,5.29192452999112e-05,NA,70611
"Homo sapiens","Y",57227415,603,1.05369078788549e-05,NA,70611
"Homo sapiens","22",50818468,1454,2.86116456718058e-05,NA,70611
"Homo sapiens","21",46709983,900,1.92678297485144e-05,NA,70611
"Homo sapiens","KI270728.1",1872759,6,3.20382921667978e-06,NA,70611
"Homo sapiens","KI270727.1",448248,7,1.56163552319252e-05,NA,70611
"Homo sapiens","KI270442.1",392061,2,5.10124699982911e-06,NA,70611
"Homo sapiens","GL000194.1",191469,2,1.04455551551426e-05,NA,70611
"Homo sapiens","GL000195.1",182896,2,1.09351762750416e-05,NA,70611
"Homo sapiens","KI270733.1",179772,4,2.22504060699108e-05,NA,70611
