"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Sander lucioperca","VTTG01000001.1",19065786,610,3.19944847802236e-05,900461225,26118
"Sander lucioperca","VTTG01000002.1",16640020,483,2.90264074201834e-05,900461225,26118
"Sander lucioperca","VTTG01000003.1",14560797,505,3.46821674665199e-05,900461225,26118
"Sander lucioperca","VTTG01000004.1",13459255,455,3.38057344184355e-05,900461225,26118
"Sander lucioperca","VTTG01000005.1",12964719,377,2.90789179464669e-05,900461225,26118
"Sander lucioperca","VTTG01000006.1",12916647,454,3.51484406131096e-05,900461225,26118
"Sander lucioperca","VTTG01000007.1",12489501,357,2.85840082802347e-05,900461225,26118
"Sander lucioperca","VTTG01000008.1",12434173,470,3.77990558760924e-05,900461225,26118
"Sander lucioperca","VTTG01000009.1",12414784,355,2.85949397105902e-05,900461225,26118
"Sander lucioperca","VTTG01000010.1",12128929,411,3.38859267788607e-05,900461225,26118
"Sander lucioperca","VTTG01000011.1",12124517,414,3.41456900922321e-05,900461225,26118
"Sander lucioperca","VTTG01000012.1",10871784,432,3.97358887924926e-05,900461225,26118
"Sander lucioperca","VTTG01000013.1",10430593,388,3.71982685931663e-05,900461225,26118
"Sander lucioperca","VTTG01000014.1",10323457,226,2.18918914468283e-05,900461225,26118
"Sander lucioperca","VTTG01000015.1",10256906,510,4.97225966582905e-05,900461225,26118
"Sander lucioperca","VTTG01000016.1",10007899,242,2.4180899507479e-05,900461225,26118
"Sander lucioperca","VTTG01000017.1",9588048,307,3.20190303594642e-05,900461225,26118
"Sander lucioperca","VTTG01000018.1",9428676,352,3.73329192773195e-05,900461225,26118
"Sander lucioperca","VTTG01000019.1",9284220,286,3.08049572285017e-05,900461225,26118
"Sander lucioperca","VTTG01000020.1",9037085,240,2.6557236099915e-05,900461225,26118
"Sander lucioperca","VTTG01000021.1",8934323,266,2.97728210632188e-05,900461225,26118
"Sander lucioperca","VTTG01000022.1",8893058,185,2.08027429934675e-05,900461225,26118
"Sander lucioperca","VTTG01000023.1",8617962,307,3.5623271488085e-05,900461225,26118
"Sander lucioperca","VTTG01000024.1",8586165,313,3.64539931389625e-05,900461225,26118
"Sander lucioperca","VTTG01000025.1",8542311,212,2.4817640097627e-05,900461225,26118
"Sander lucioperca","VTTG01000026.1",8471989,216,2.54957838118062e-05,900461225,26118
"Sander lucioperca","VTTG01000027.1",8360829,391,4.67656975163587e-05,900461225,26118
"Sander lucioperca","VTTG01000028.1",7852931,229,2.91610864784117e-05,900461225,26118
"Sander lucioperca","VTTG01000029.1",7492078,241,3.21673105912672e-05,900461225,26118
"Sander lucioperca","VTTG01000030.1",7213817,134,1.85754642791743e-05,900461225,26118
"Sander lucioperca","VTTG01000031.1",7119813,250,3.51132817673723e-05,900461225,26118
"Sander lucioperca","VTTG01000032.1",7086037,98,1.38300152821669e-05,900461225,26118
"Sander lucioperca","VTTG01000033.1",6992693,235,3.36065089658591e-05,900461225,26118
"Sander lucioperca","VTTG01000034.1",6867756,238,3.4654696526784e-05,900461225,26118
"Sander lucioperca","VTTG01000035.1",6724707,245,3.6432814098815e-05,900461225,26118
"Sander lucioperca","VTTG01000036.1",6557539,227,3.46166450554087e-05,900461225,26118
"Sander lucioperca","VTTG01000037.1",6348180,283,4.45797063095249e-05,900461225,26118
"Sander lucioperca","VTTG01000038.1",6238345,263,4.21586173897083e-05,900461225,26118
"Sander lucioperca","VTTG01000039.1",6115146,122,1.99504639791102e-05,900461225,26118
"Sander lucioperca","VTTG01000040.1",6014305,115,1.91210788278945e-05,900461225,26118
"Sander lucioperca","VTTG01000041.1",5941724,195,3.28187576535026e-05,900461225,26118
"Sander lucioperca","VTTG01000042.1",5870744,132,2.24843733605144e-05,900461225,26118
"Sander lucioperca","VTTG01000043.1",5794323,95,1.63953580081746e-05,900461225,26118
"Sander lucioperca","VTTG01000044.1",5616903,168,2.99097207126418e-05,900461225,26118
"Sander lucioperca","VTTG01000045.1",5586500,168,3.00724961961872e-05,900461225,26118
"Sander lucioperca","VTTG01000046.1",5478642,94,1.71575364844062e-05,900461225,26118
"Sander lucioperca","VTTG01000047.1",5456798,105,1.92420536732347e-05,900461225,26118
"Sander lucioperca","VTTG01000048.1",5401864,224,4.14671676295442e-05,900461225,26118
