"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Ailuropoda melanoleuca","1",212770937,1573,7.39292697667633e-06,2444060653,24462
"Ailuropoda melanoleuca","2",199809881,1833,9.17372049283188e-06,2444060653,24462
"Ailuropoda melanoleuca","3",147627920,1094,7.4105223456376e-06,2444060653,24462
"Ailuropoda melanoleuca","4",144794249,1682,1.16164834695886e-05,2444060653,24462
"Ailuropoda melanoleuca","7",141533052,1085,7.66605386281079e-06,2444060653,24462
"Ailuropoda melanoleuca","6",131587389,1061,8.06308270164096e-06,2444060653,24462
"Ailuropoda melanoleuca","5",130990914,1141,8.71052781569262e-06,2444060653,24462
"Ailuropoda melanoleuca","8",129245720,1472,1.13891585732974e-05,2444060653,24462
"Ailuropoda melanoleuca","X",112850221,868,7.69161098940161e-06,2444060653,24462
"Ailuropoda melanoleuca","10",110580333,1174,1.06167160845862e-05,2444060653,24462
"Ailuropoda melanoleuca","11",110513224,818,7.40182912408745e-06,2444060653,24462
"Ailuropoda melanoleuca","14",106650358,925,8.67320107823736e-06,2444060653,24462
"Ailuropoda melanoleuca","9",103688518,724,6.9824510366712e-06,2444060653,24462
"Ailuropoda melanoleuca","13",92459488,1477,1.59745639084655e-05,2444060653,24462
"Ailuropoda melanoleuca","15",91612352,771,8.41589570803727e-06,2444060653,24462
"Ailuropoda melanoleuca","16",91341929,1380,1.51080671834728e-05,2444060653,24462
"Ailuropoda melanoleuca","12",81781225,1514,1.8512806576326e-05,2444060653,24462
"Ailuropoda melanoleuca","17",42246006,478,1.13146790728572e-05,2444060653,24462
"Ailuropoda melanoleuca","18",38124791,229,6.00659030498029e-06,2444060653,24462
"Ailuropoda melanoleuca","19",35683536,266,7.45441819443006e-06,2444060653,24462
"Ailuropoda melanoleuca","20",30944335,343,1.10844198138367e-05,2444060653,24462
"Ailuropoda melanoleuca","LNAT02011404.1",7563941,48,6.34589825594885e-06,2444060653,24462
"Ailuropoda melanoleuca","LNAT02006054.1",1965601,11,5.59625274915916e-06,2444060653,24462
"Ailuropoda melanoleuca","LNAT02007500.1",1666120,28,1.68055122080042e-05,2444060653,24462
"Ailuropoda melanoleuca","LNAT02009627.1",911269,5,5.48685404639025e-06,2444060653,24462
"Ailuropoda melanoleuca","LNAT02007763.1",777235,8,1.02928972575862e-05,2444060653,24462
"Ailuropoda melanoleuca","LNAT02009834.1",768382,6,7.80861602692411e-06,2444060653,24462
"Ailuropoda melanoleuca","LNAT02009516.1",643204,2,3.10943339904603e-06,2444060653,24462
"Ailuropoda melanoleuca","LNAT02009845.1",609703,12,1.9681713883645e-05,2444060653,24462
"Ailuropoda melanoleuca","LNAT02005940.1",556840,3,5.38754399827599e-06,2444060653,24462
"Ailuropoda melanoleuca","LNAT02006771.1",520366,9,1.72955189232194e-05,2444060653,24462
"Ailuropoda melanoleuca","LNAT02009243.1",458219,8,1.74589006566729e-05,2444060653,24462
"Ailuropoda melanoleuca","LNAT02005970.1",384128,5,1.30164945018327e-05,2444060653,24462
"Ailuropoda melanoleuca","LNAT02002270.1",380012,7,1.84204709324969e-05,2444060653,24462
"Ailuropoda melanoleuca","LNAT02001432.1",366627,10,2.7275678005166e-05,2444060653,24462
"Ailuropoda melanoleuca","LNAT02007588.1",356298,2,5.61327877226367e-06,2444060653,24462
"Ailuropoda melanoleuca","LNAT02002248.1",345483,4,1.15779937073604e-05,2444060653,24462
"Ailuropoda melanoleuca","LNAT02008330.1",333830,5,1.49776832519546e-05,2444060653,24462
"Ailuropoda melanoleuca","LNAT02009866.1",293949,3,1.02058520355572e-05,2444060653,24462
