"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Neogobius melanostomus","VHKM01000009.1",19396355,721,3.7171932561556e-05,1003738541,27223
"Neogobius melanostomus","VHKM01000037.1",16490581,597,3.62024843151372e-05,1003738541,27223
"Neogobius melanostomus","VHKM01000212.1",12883227,464,3.60158211913832e-05,1003738541,27223
"Neogobius melanostomus","VHKM01000042.1",11917763,362,3.03748278934562e-05,1003738541,27223
"Neogobius melanostomus","VHKM01000058.1",11904430,540,4.53612646720591e-05,1003738541,27223
"Neogobius melanostomus","VHKM01000131.1",11573250,387,3.34391808696779e-05,1003738541,27223
"Neogobius melanostomus","VHKM01000047.1",11115928,239,2.15006790256288e-05,1003738541,27223
"Neogobius melanostomus","VHKM01000073.1",11035391,403,3.65188691547042e-05,1003738541,27223
"Neogobius melanostomus","VHKM01000004.1",10620889,381,3.58727033113706e-05,1003738541,27223
"Neogobius melanostomus","VHKM01000006.1",10332809,321,3.10660924826928e-05,1003738541,27223
"Neogobius melanostomus","VHKM01000028.1",9927218,255,2.56869547943845e-05,1003738541,27223
"Neogobius melanostomus","VHKM01000181.1",9636153,410,4.25480998485599e-05,1003738541,27223
"Neogobius melanostomus","VHKM01000077.1",9185236,194,2.11208508959378e-05,1003738541,27223
"Neogobius melanostomus","VHKM01000158.1",8585519,367,4.27463965777724e-05,1003738541,27223
"Neogobius melanostomus","VHKM01000067.1",8442372,402,4.76169493597297e-05,1003738541,27223
"Neogobius melanostomus","VHKM01000057.1",8434562,137,1.62426928630082e-05,1003738541,27223
"Neogobius melanostomus","VHKM01000069.1",8097833,123,1.51892487780373e-05,1003738541,27223
"Neogobius melanostomus","VHKM01000258.1",7899851,347,4.39248790894917e-05,1003738541,27223
"Neogobius melanostomus","VHKM01000071.1",7628309,353,4.62750001343679e-05,1003738541,27223
"Neogobius melanostomus","VHKM01000035.1",7599760,256,3.36852742718191e-05,1003738541,27223
"Neogobius melanostomus","VHKM01000222.1",7270423,276,3.79620277939812e-05,1003738541,27223
"Neogobius melanostomus","VHKM01000048.1",6852541,323,4.71357996982433e-05,1003738541,27223
"Neogobius melanostomus","VHKM01000106.1",6441925,200,3.10466203813301e-05,1003738541,27223
"Neogobius melanostomus","VHKM01000153.1",5867437,145,2.47126641496108e-05,1003738541,27223
"Neogobius melanostomus","VHKM01000061.1",5772114,123,2.13093504390246e-05,1003738541,27223
"Neogobius melanostomus","VHKM01000281.1",5762171,216,3.74858712106947e-05,1003738541,27223
"Neogobius melanostomus","VHKM01000007.1",5721704,123,2.14970924745495e-05,1003738541,27223
"Neogobius melanostomus","VHKM01000122.1",5698315,106,1.86019902374649e-05,1003738541,27223
"Neogobius melanostomus","VHKM01000274.1",5561801,157,2.82282663475374e-05,1003738541,27223
"Neogobius melanostomus","VHKM01000493.1",5556333,239,4.30139806235515e-05,1003738541,27223
"Neogobius melanostomus","VHKM01000223.1",5464926,184,3.36692573696332e-05,1003738541,27223
"Neogobius melanostomus","VHKM01000280.1",5399447,257,4.75974669257796e-05,1003738541,27223
"Neogobius melanostomus","VHKM01000055.1",5356094,148,2.76320766588488e-05,1003738541,27223
"Neogobius melanostomus","VHKM01000221.1",5338953,216,4.04573705743429e-05,1003738541,27223
"Neogobius melanostomus","VHKM01000393.1",5325020,287,5.38965111868124e-05,1003738541,27223
"Neogobius melanostomus","VHKM01000079.1",5308032,115,2.1665280088741e-05,1003738541,27223
"Neogobius melanostomus","VHKM01000299.1",5212552,238,4.56590169268335e-05,1003738541,27223
"Neogobius melanostomus","VHKM01000033.1",5206391,140,2.68900280443785e-05,1003738541,27223
"Neogobius melanostomus","VHKM01000387.1",5113771,110,2.15105447623681e-05,1003738541,27223
"Neogobius melanostomus","VHKM01000072.1",5097745,91,1.78510302104166e-05,1003738541,27223
"Neogobius melanostomus","VHKM01000113.1",5065007,238,4.69890762243764e-05,1003738541,27223
"Neogobius melanostomus","VHKM01000234.1",5013407,105,2.09438411842486e-05,1003738541,27223
"Neogobius melanostomus","VHKM01000386.1",4912383,81,1.64889423320616e-05,1003738541,27223
"Neogobius melanostomus","VHKM01000227.1",4885657,51,1.04387188867331e-05,1003738541,27223
"Neogobius melanostomus","VHKM01000143.1",4694299,186,3.96225293701999e-05,1003738541,27223
"Neogobius melanostomus","VHKM01000515.1",4667179,88,1.88550728395033e-05,1003738541,27223
