"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Takifugu rubripes","1",29232231,1853,6.33889353159531e-05,384110215,24406
"Takifugu rubripes","13",21507415,1053,4.89598587277923e-05,384110215,24406
"Takifugu rubripes","21",20050447,1213,6.04974043720821e-05,384110215,24406
"Takifugu rubripes","8",19721368,1175,5.95800453599365e-05,384110215,24406
"Takifugu rubripes","19",19418397,1287,6.62773554377326e-05,384110215,24406
"Takifugu rubripes","20",18239318,1176,6.44760949943413e-05,384110215,24406
"Takifugu rubripes","7",17515293,1061,6.05756352462959e-05,384110215,24406
"Takifugu rubripes","3",17484280,1293,7.39521444406061e-05,384110215,24406
"Takifugu rubripes","17",16842301,1200,7.12491719510297e-05,384110215,24406
"Takifugu rubripes","15",16705553,1024,6.12969831049592e-05,384110215,24406
"Takifugu rubripes","11",16367601,965,5.89579376965506e-05,384110215,24406
"Takifugu rubripes","4",16363587,903,5.51834998035577e-05,384110215,24406
"Takifugu rubripes","22",16056980,1107,6.89419803723988e-05,384110215,24406
"Takifugu rubripes","14",16036328,847,5.28175776898552e-05,384110215,24406
"Takifugu rubripes","2",15686389,1070,6.82120021376494e-05,384110215,24406
"Takifugu rubripes","9",15473624,1044,6.74696502900678e-05,384110215,24406
"Takifugu rubripes","5",14586308,1193,8.17890311928145e-05,384110215,24406
"Takifugu rubripes","12",13571579,901,6.6388737817464e-05,384110215,24406
"Takifugu rubripes","16",13527504,891,6.58658093910007e-05,384110215,24406
"Takifugu rubripes","6",12913240,886,6.86117504204986e-05,384110215,24406
"Takifugu rubripes","10",12556898,683,5.43924144322905e-05,384110215,24406
"Takifugu rubripes","18",10237708,598,5.84115116391286e-05,384110215,24406
"Takifugu rubripes","CAAJGN020000062.1",1821850,102,5.59870461344238e-05,384110215,24406
"Takifugu rubripes","CAAJGN020000063.1",1663156,62,3.72785234818622e-05,384110215,24406
"Takifugu rubripes","CAAJGN020000064.1",709685,99,0.000139498509902281,384110215,24406
"Takifugu rubripes","CAAJGN020000065.1",593852,45,7.57764560867017e-05,384110215,24406
"Takifugu rubripes","CAAJGN020000066.1",495635,33,6.65812543504797e-05,384110215,24406
"Takifugu rubripes","CAAJGN020000067.1",488475,64,0.000131020011259532,384110215,24406
"Takifugu rubripes","CAAJGN020000068.1",424119,26,6.13035492397181e-05,384110215,24406
"Takifugu rubripes","CAAJGN020000069.1",392854,48,0.000122182795644183,384110215,24406
"Takifugu rubripes","CAAJGN020000070.1",270242,19,7.0307354149244e-05,384110215,24406
"Takifugu rubripes","CAAJGN020000071.1",255904,9,3.51694385394523e-05,384110215,24406
"Takifugu rubripes","CAAJGN020000072.1",254385,10,3.93104939363563e-05,384110215,24406
"Takifugu rubripes","CAAJGN020000073.1",236423,17,7.19050177013235e-05,384110215,24406
"Takifugu rubripes","CAAJGN020000074.1",211741,8,3.77820072635909e-05,384110215,24406
"Takifugu rubripes","CAAJGN020000075.1",186832,28,0.000149867260426479,384110215,24406
"Takifugu rubripes","CAAJGN020000076.1",151935,3,1.97452858130121e-05,384110215,24406
"Takifugu rubripes","CAAJGN020000077.1",151188,26,0.00017197132047517,384110215,24406
"Takifugu rubripes","CAAJGN020000078.1",145393,12,8.25349225891205e-05,384110215,24406
"Takifugu rubripes","CAAJGN020000080.1",127178,14,0.000110081932409694,384110215,24406
"Takifugu rubripes","CAAJGN020000081.1",119523,13,0.000108765676899007,384110215,24406
"Takifugu rubripes","CAAJGN020000082.1",113683,6,5.27783397693587e-05,384110215,24406
"Takifugu rubripes","CAAJGN020000084.1",113173,11,9.71963277460172e-05,384110215,24406
