"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Panthera tigris altaica","KE722155.1",41607841,460,1.10556084849488e-05,2391065193,22076
"Panthera tigris altaica","KE721728.1",32697773,236,7.21761693066987e-06,2391065193,22076
"Panthera tigris altaica","KE721714.1",25944906,191,7.36175340161186e-06,2391065193,22076
"Panthera tigris altaica","KE721838.1",23546774,155,6.58264270086425e-06,2391065193,22076
"Panthera tigris altaica","KE722266.1",23357832,158,6.76432641522552e-06,2391065193,22076
"Panthera tigris altaica","KE721717.1",22134583,135,6.09905323267215e-06,2391065193,22076
"Panthera tigris altaica","KE722181.1",21440000,160,7.46268656716418e-06,2391065193,22076
"Panthera tigris altaica","KE722120.1",21006342,252,1.19963770941176e-05,2391065193,22076
"Panthera tigris altaica","KE721825.1",20061788,126,6.28059672447939e-06,2391065193,22076
"Panthera tigris altaica","KE721976.1",19469729,93,4.77664583826514e-06,2391065193,22076
"Panthera tigris altaica","KE721614.1",19434172,135,6.94652697320987e-06,2391065193,22076
"Panthera tigris altaica","KE721800.1",19124984,200,1.04575250886484e-05,2391065193,22076
"Panthera tigris altaica","KE722206.1",18888332,172,9.1061508236937e-06,2391065193,22076
"Panthera tigris altaica","KE722345.1",18872899,90,4.76874273528407e-06,2391065193,22076
"Panthera tigris altaica","KE722341.1",18420737,64,3.47434524470981e-06,2391065193,22076
"Panthera tigris altaica","KE721912.1",17690867,97,5.48305518321968e-06,2391065193,22076
"Panthera tigris altaica","KE722261.1",17290543,226,1.30707288949803e-05,2391065193,22076
"Panthera tigris altaica","KE721706.1",16917966,112,6.62018117307955e-06,2391065193,22076
"Panthera tigris altaica","KE721697.1",16883879,104,6.15972194541314e-06,2391065193,22076
"Panthera tigris altaica","KE721791.1",16723525,89,5.32184452739479e-06,2391065193,22076
"Panthera tigris altaica","KE721737.1",16120974,98,6.07903715991354e-06,2391065193,22076
"Panthera tigris altaica","KE722317.1",15082000,124,8.2217212571277e-06,2391065193,22076
"Panthera tigris altaica","KE721764.1",15035491,161,1.0707997497388e-05,2391065193,22076
"Panthera tigris altaica","KE721711.1",14969682,78,5.210531526321e-06,2391065193,22076
"Panthera tigris altaica","KE721922.1",14734251,83,5.63313330280582e-06,2391065193,22076
"Panthera tigris altaica","KE721778.1",14642807,124,8.46832168176498e-06,2391065193,22076
"Panthera tigris altaica","KE721923.1",14416094,178,1.2347311275856e-05,2391065193,22076
"Panthera tigris altaica","KE722267.1",14116742,95,6.72959808998422e-06,2391065193,22076
"Panthera tigris altaica","KE721836.1",13950628,109,7.8132683345868e-06,2391065193,22076
"Panthera tigris altaica","KE721761.1",13901000,79,5.68304438529602e-06,2391065193,22076
"Panthera tigris altaica","KE721816.1",13781623,188,1.36413541423967e-05,2391065193,22076
"Panthera tigris altaica","KE721890.1",13730000,80,5.82665695557174e-06,2391065193,22076
"Panthera tigris altaica","KE722074.1",13663825,104,7.61133869908316e-06,2391065193,22076
"Panthera tigris altaica","KE721720.1",13476565,99,7.34608559376963e-06,2391065193,22076
"Panthera tigris altaica","KE721694.1",13457255,209,1.55306561404982e-05,2391065193,22076
"Panthera tigris altaica","KE721753.1",13283351,93,7.00124539357576e-06,2391065193,22076
"Panthera tigris altaica","KE721893.1",13248989,78,5.88724166047689e-06,2391065193,22076
"Panthera tigris altaica","KE721863.1",13086878,68,5.19604446530334e-06,2391065193,22076
