"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Anser cygnoides","KZ155842.1",20207557,301,1.48954175905578e-05,1130276682,19448
"Anser cygnoides","KZ155843.1",17017120,445,2.61501358631778e-05,1130276682,19448
"Anser cygnoides","KZ155844.1",15666746,299,1.90850097397379e-05,1130276682,19448
"Anser cygnoides","KZ155845.1",15584235,317,2.03410690354708e-05,1130276682,19448
"Anser cygnoides","KZ155846.1",12884622,161,1.24955159724515e-05,1130276682,19448
"Anser cygnoides","KZ155847.1",12609348,133,1.05477301443342e-05,1130276682,19448
"Anser cygnoides","KZ155848.1",12298643,347,2.82144948837038e-05,1130276682,19448
"Anser cygnoides","KZ155849.1",12033795,228,1.8946641520817e-05,1130276682,19448
"Anser cygnoides","KZ155850.1",11489424,146,1.27073385053942e-05,1130276682,19448
"Anser cygnoides","KZ155851.1",11106379,149,1.34157136182729e-05,1130276682,19448
"Anser cygnoides","KZ155852.1",10311271,126,1.221963810281e-05,1130276682,19448
"Anser cygnoides","KZ155853.1",10250643,112,1.09261438526344e-05,1130276682,19448
"Anser cygnoides","KZ155854.1",10015869,191,1.9069738232399e-05,1130276682,19448
"Anser cygnoides","KZ155855.1",9576335,189,1.9736151669715e-05,1130276682,19448
"Anser cygnoides","KZ155856.1",9565776,154,1.60990598149068e-05,1130276682,19448
"Anser cygnoides","KZ155857.1",9193104,104,1.13128275281124e-05,1130276682,19448
"Anser cygnoides","KZ155858.1",9165570,175,1.90931933311294e-05,1130276682,19448
"Anser cygnoides","KZ155859.1",8996006,103,1.14495254894228e-05,1130276682,19448
"Anser cygnoides","KZ155860.1",8949512,132,1.47494075654628e-05,1130276682,19448
"Anser cygnoides","KZ155861.1",8633346,162,1.87644512336237e-05,1130276682,19448
"Anser cygnoides","KZ155862.1",8613074,95,1.10297438521949e-05,1130276682,19448
"Anser cygnoides","KZ155863.1",8521951,146,1.71322271155983e-05,1130276682,19448
"Anser cygnoides","KZ155864.1",8457720,106,1.25329284960959e-05,1130276682,19448
"Anser cygnoides","KZ155865.1",8247937,111,1.34579107478634e-05,1130276682,19448
"Anser cygnoides","KZ155866.1",8000690,51,6.37445020366993e-06,1130276682,19448
"Anser cygnoides","KZ155867.1",7892272,127,1.60916907070613e-05,1130276682,19448
"Anser cygnoides","KZ155868.1",7853899,210,2.6738311760821e-05,1130276682,19448
"Anser cygnoides","KZ155869.1",7821223,203,2.5955020078062e-05,1130276682,19448
"Anser cygnoides","KZ155870.1",7769173,234,3.01190358356031e-05,1130276682,19448
"Anser cygnoides","KZ155871.1",7691080,116,1.50824071521815e-05,1130276682,19448
"Anser cygnoides","KZ155872.1",7424862,187,2.51856532821755e-05,1130276682,19448
"Anser cygnoides","KZ155873.1",7413805,98,1.32185834399475e-05,1130276682,19448
"Anser cygnoides","KZ155874.1",7407969,71,9.58427336831458e-06,1130276682,19448
"Anser cygnoides","KZ155875.1",7374281,88,1.19333667919625e-05,1130276682,19448
"Anser cygnoides","KZ155876.1",7308977,84,1.14927164225582e-05,1130276682,19448
"Anser cygnoides","KZ155877.1",7303825,147,2.01264405979059e-05,1130276682,19448
"Anser cygnoides","KZ155878.1",7254687,92,1.26814568292195e-05,1130276682,19448
"Anser cygnoides","KZ155879.1",7234935,71,9.8134952145389e-06,1130276682,19448
"Anser cygnoides","KZ155880.1",7191153,75,1.04294818925421e-05,1130276682,19448
"Anser cygnoides","KZ155881.1",7146519,110,1.53921090813584e-05,1130276682,19448
"Anser cygnoides","KZ155882.1",6996542,212,3.03006828230289e-05,1130276682,19448
"Anser cygnoides","KZ155883.1",6933644,75,1.08168230154303e-05,1130276682,19448
"Anser cygnoides","KZ155884.1",6750455,188,2.78499745572706e-05,1130276682,19448
"Anser cygnoides","KZ155885.1",6575037,87,1.32318647028146e-05,1130276682,19448
"Anser cygnoides","KZ155886.1",6554554,72,1.09847290906445e-05,1130276682,19448
"Anser cygnoides","KZ155887.1",6468254,80,1.23680980988069e-05,1130276682,19448
"Anser cygnoides","KZ155888.1",6388047,102,1.5967321467735e-05,1130276682,19448
"Anser cygnoides","KZ155889.1",6306732,133,2.10885764608358e-05,1130276682,19448
"Anser cygnoides","KZ155890.1",6250586,91,1.45586349823841e-05,1130276682,19448
"Anser cygnoides","KZ155891.1",6245049,117,1.87348409916399e-05,1130276682,19448
"Anser cygnoides","KZ155892.1",6233898,76,1.21914089707595e-05,1130276682,19448
"Anser cygnoides","KZ155893.1",6125538,83,1.35498302353197e-05,1130276682,19448
"Anser cygnoides","KZ155894.1",6100966,81,1.32765860357196e-05,1130276682,19448
"Anser cygnoides","KZ155895.1",5949047,105,1.76498857716202e-05,1130276682,19448
"Anser cygnoides","KZ155896.1",5860458,226,3.85635388906464e-05,1130276682,19448
"Anser cygnoides","KZ155897.1",5842269,69,1.18104797981743e-05,1130276682,19448
"Anser cygnoides","KZ155898.1",5506682,90,1.63437801565444e-05,1130276682,19448
"Anser cygnoides","KZ155899.1",5491558,60,1.09258611126387e-05,1130276682,19448
"Anser cygnoides","KZ155900.1",5377135,63,1.17162764185761e-05,1130276682,19448
"Anser cygnoides","KZ155901.1",5354669,89,1.66210086935346e-05,1130276682,19448
"Anser cygnoides","KZ155902.1",5352182,48,8.96830488948246e-06,1130276682,19448
"Anser cygnoides","KZ155903.1",5347262,85,1.5895985646486e-05,1130276682,19448
"Anser cygnoides","KZ155904.1",5339971,56,1.04869483373599e-05,1130276682,19448
"Anser cygnoides","KZ155905.1",5293688,105,1.98349430491559e-05,1130276682,19448
"Anser cygnoides","KZ155906.1",5201981,53,1.01884262937523e-05,1130276682,19448
"Anser cygnoides","KZ155907.1",5142270,61,1.18624654092453e-05,1130276682,19448
"Anser cygnoides","KZ155908.1",5140180,66,1.28400172756596e-05,1130276682,19448
"Anser cygnoides","KZ155909.1",5103766,171,3.35046708646125e-05,1130276682,19448
"Anser cygnoides","KZ155910.1",5061899,88,1.7384779901772e-05,1130276682,19448
"Anser cygnoides","KZ155911.1",5030159,63,1.2524454992377e-05,1130276682,19448
"Anser cygnoides","KZ155912.1",5027881,160,3.18225510906085e-05,1130276682,19448
"Anser cygnoides","KZ155913.1",4959248,148,2.98432342968127e-05,1130276682,19448
"Anser cygnoides","KZ155914.1",4820172,85,1.76342255006668e-05,1130276682,19448
"Anser cygnoides","KZ155915.1",4761692,125,2.62511729024053e-05,1130276682,19448
"Anser cygnoides","KZ155916.1",4747063,57,1.20074243800851e-05,1130276682,19448
"Anser cygnoides","KZ155917.1",4738896,53,1.11840394893663e-05,1130276682,19448
"Anser cygnoides","KZ155918.1",4550919,112,2.46104138526746e-05,1130276682,19448
"Anser cygnoides","KZ155919.1",4540805,59,1.29932908371974e-05,1130276682,19448
"Anser cygnoides","KZ155920.1",4396497,32,7.27852196874011e-06,1130276682,19448
"Anser cygnoides","KZ155921.1",4354029,45,1.03352550017467e-05,1130276682,19448
