"species","contigName","contigSize.bp","contigGeneCount","contigGeneDens.genesPerBp","asmblySize.bp","asmblyGeneCount"
"Periophthalmus magnuspinnatus","10",36988977,966,2.61158885253842e-05,752605561,23836
"Periophthalmus magnuspinnatus","3",36957123,972,2.630074857288e-05,752605561,23836
"Periophthalmus magnuspinnatus","9",36171850,1248,3.45019676903448e-05,752605561,23836
"Periophthalmus magnuspinnatus","1",36052970,1195,3.31456742676123e-05,752605561,23836
"Periophthalmus magnuspinnatus","4",35021165,1072,3.06100610873453e-05,752605561,23836
"Periophthalmus magnuspinnatus","7",34908682,1200,3.43754026577113e-05,752605561,23836
"Periophthalmus magnuspinnatus","5",34011676,1133,3.33120896482726e-05,752605561,23836
"Periophthalmus magnuspinnatus","16",33977497,1196,3.51997676579885e-05,752605561,23836
"Periophthalmus magnuspinnatus","6",33835733,1069,3.15938182867207e-05,752605561,23836
"Periophthalmus magnuspinnatus","21",33436419,1003,2.99972314618979e-05,752605561,23836
"Periophthalmus magnuspinnatus","15",32865169,897,2.72933329507601e-05,752605561,23836
"Periophthalmus magnuspinnatus","13",32620125,1028,3.15142875755381e-05,752605561,23836
"Periophthalmus magnuspinnatus","11",32464558,924,2.84618074886465e-05,752605561,23836
"Periophthalmus magnuspinnatus","14",32379725,1064,3.28600690710004e-05,752605561,23836
"Periophthalmus magnuspinnatus","17",31521007,1140,3.61663572486755e-05,752605561,23836
"Periophthalmus magnuspinnatus","8",29687151,1169,3.9377305016571e-05,752605561,23836
"Periophthalmus magnuspinnatus","19",29583991,985,3.3295034466445e-05,752605561,23836
"Periophthalmus magnuspinnatus","22",29018424,984,3.3909491432064e-05,752605561,23836
"Periophthalmus magnuspinnatus","18",28378236,788,2.77677583624296e-05,752605561,23836
"Periophthalmus magnuspinnatus","20",28068090,667,2.37636404899657e-05,752605561,23836
"Periophthalmus magnuspinnatus","24",27914776,912,3.26708693632362e-05,752605561,23836
"Periophthalmus magnuspinnatus","23",24170445,1041,4.30691284335063e-05,752605561,23836
"Periophthalmus magnuspinnatus","2",19540339,496,2.53833876679417e-05,752605561,23836
"Periophthalmus magnuspinnatus","12",19532153,445,2.27829466623572e-05,752605561,23836
"Periophthalmus magnuspinnatus","WNMA01000114.1",167174,6,3.58907485613792e-05,752605561,23836
"Periophthalmus magnuspinnatus","WNMA01000115.1",156916,4,2.54913456881389e-05,752605561,23836
"Periophthalmus magnuspinnatus","WNMA01000118.1",125154,4,3.19606245106029e-05,752605561,23836
"Periophthalmus magnuspinnatus","WNMA01000119.1",114700,2,1.743679163034e-05,752605561,23836
"Periophthalmus magnuspinnatus","WNMA01000120.1",94076,2,2.12594072877248e-05,752605561,23836
"Periophthalmus magnuspinnatus","WNMA01000113.1",84470,6,7.10311353143128e-05,752605561,23836
"Periophthalmus magnuspinnatus","WNMA01000026.1",66607,3,4.50403110784152e-05,752605561,23836
"Periophthalmus magnuspinnatus","WNMA01000030.1",57324,6,0.000104668201800293,752605561,23836
"Periophthalmus magnuspinnatus","WNMA01000032.1",52812,4,7.57403620389306e-05,752605561,23836
"Periophthalmus magnuspinnatus","WNMA01000033.1",52581,8,0.000152146212510222,752605561,23836
"Periophthalmus magnuspinnatus","WNMA01000034.1",47970,2,4.16927246195539e-05,752605561,23836
"Periophthalmus magnuspinnatus","WNMA01000036.1",46126,2,4.33594935611152e-05,752605561,23836
