"species","name","size.Mb","genecount","genedens","asmblysize.Mb"
"Eptatretus burgeri","FYBX02009908.1",15.293217,24,1.56932318425875,2608.383542
"Eptatretus burgeri","FYBX02010717.1",10.3651,68,6.56047698526787,2608.383542
"Eptatretus burgeri","FYBX02010683.1",10.108562,77,7.61730501331446,2608.383542
"Eptatretus burgeri","FYBX02010765.1",9.298417,43,4.62444306380323,2608.383542
"Eptatretus burgeri","FYBX02010252.1",8.824166,79,8.95268742677778,2608.383542
"Eptatretus burgeri","FYBX02009325.1",8.582725,63,7.3403260619442,2608.383542
"Eptatretus burgeri","FYBX02010190.1",8.409656,93,11.0587163137232,2608.383542
"Eptatretus burgeri","FYBX02009429.1",8.219373,61,7.42149066601552,2608.383542
"Eptatretus burgeri","FYBX02010654.1",7.963755,49,6.15287637552888,2608.383542
"Eptatretus burgeri","FYBX02009823.1",7.801817,67,8.58774308600163,2608.383542
"Eptatretus burgeri","FYBX02010228.1",7.687029,76,9.88678460820169,2608.383542
"Eptatretus burgeri","FYBX02009723.1",7.632676,48,6.28875115359279,2608.383542
"Eptatretus burgeri","FYBX02009871.1",7.625541,55,7.21260301400255,2608.383542
"Eptatretus burgeri","FYBX02009883.1",7.589063,51,6.72019721011672,2608.383542
"Eptatretus burgeri","FYBX02010045.1",7.491907,53,7.07430030831936,2608.383542
"Eptatretus burgeri","FYBX02009657.1",7.457405,60,8.04569417914141,2608.383542
"Eptatretus burgeri","FYBX02008660.1",7.385234,30,4.062159709496,2608.383542
"Eptatretus burgeri","FYBX02009032.1",7.376883,58,7.86239933587126,2608.383542
"Eptatretus burgeri","FYBX02010443.1",7.359844,63,8.55996404271612,2608.383542
"Eptatretus burgeri","FYBX02010154.1",7.263332,72,9.91280585824798,2608.383542
"Eptatretus burgeri","FYBX02010718.1",7.198332,45,6.25144825217842,2608.383542
"Eptatretus burgeri","FYBX02009698.1",7.038326,56,7.95643736877206,2608.383542
"Eptatretus burgeri","FYBX02010293.1",6.858419,52,7.58192230600084,2608.383542
"Eptatretus burgeri","FYBX02010571.1",6.85383,44,6.41976821718659,2608.383542
"Eptatretus burgeri","FYBX02010617.1",6.831903,55,8.05046558769936,2608.383542
"Eptatretus burgeri","FYBX02010165.1",6.810499,49,7.19477383375286,2608.383542
"Eptatretus burgeri","FYBX02009973.1",6.675214,61,9.1382838063319,2608.383542
"Eptatretus burgeri","FYBX02010783.1",6.631981,39,5.88059585816063,2608.383542
"Eptatretus burgeri","FYBX02008955.1",6.61096,24,3.63033507992788,2608.383542
"Eptatretus burgeri","FYBX02010500.1",6.57967,45,6.83924877691434,2608.383542
"Eptatretus burgeri","FYBX02010140.1",6.45594,44,6.81542889184224,2608.383542
"Eptatretus burgeri","FYBX02008222.1",6.447424,41,6.35912885518309,2608.383542
"Eptatretus burgeri","FYBX02009801.1",6.403441,46,7.18363767230775,2608.383542
"Eptatretus burgeri","FYBX02010564.1",6.40225,55,8.59072982154711,2608.383542
"Eptatretus burgeri","FYBX02009459.1",6.394893,42,6.56774085195796,2608.383542
"Eptatretus burgeri","FYBX02009581.1",6.355155,27,4.24851950896556,2608.383542
