"species","name","size.Mb","genecount","genedens","asmblysize.Mb"
"Tupaia belangeri","GeneScaffold_5603",2.509283,1,0.398520214738633,3670.324638
"Tupaia belangeri","GeneScaffold_1490",2.232731,10,4.47881988470622,3670.324638
"Tupaia belangeri","GeneScaffold_4225",2.210053,2,0.904955673008747,3670.324638
"Tupaia belangeri","GeneScaffold_1207",2.192427,10,4.56115528590006,3670.324638
"Tupaia belangeri","GeneScaffold_3551",2.152088,4,1.8586600547933,3670.324638
"Tupaia belangeri","GeneScaffold_5826",1.93611,9,4.64849621147559,3670.324638
"Tupaia belangeri","GeneScaffold_878",1.743885,4,2.2937292309986,3670.324638
"Tupaia belangeri","GeneScaffold_4956",1.742293,5,2.86978137431534,3670.324638
"Tupaia belangeri","GeneScaffold_2507",1.640114,9,5.48742343520024,3670.324638
"Tupaia belangeri","GeneScaffold_4923",1.616367,7,4.3306996492752,3670.324638
"Tupaia belangeri","GeneScaffold_843",1.605291,8,4.9835201218969,3670.324638
"Tupaia belangeri","GeneScaffold_625",1.604011,7,4.36405984746987,3670.324638
"Tupaia belangeri","GeneScaffold_3536",1.5926,16,10.0464649001633,3670.324638
"Tupaia belangeri","GeneScaffold_2539",1.578983,3,1.89995712430089,3670.324638
"Tupaia belangeri","GeneScaffold_5450",1.558265,5,3.20869685194752,3670.324638
"Tupaia belangeri","GeneScaffold_1925",1.501902,3,1.99746721157572,3670.324638
"Tupaia belangeri","GeneScaffold_4508",1.482344,4,2.69842897465096,3670.324638
"Tupaia belangeri","GeneScaffold_5243",1.475991,1,0.677510906231813,3670.324638
"Tupaia belangeri","GeneScaffold_1380",1.464661,13,8.87577398456025,3670.324638
"Tupaia belangeri","GeneScaffold_671",1.446182,4,2.76590359996183,3670.324638
"Tupaia belangeri","GeneScaffold_4575",1.434537,3,2.09126707780977,3670.324638
"Tupaia belangeri","GeneScaffold_2596",1.417023,3,2.11711454224808,3670.324638
"Tupaia belangeri","GeneScaffold_1747",1.388657,7,5.04084161891669,3670.324638
"Tupaia belangeri","GeneScaffold_3985",1.382515,2,1.44663891531014,3670.324638
"Tupaia belangeri","GeneScaffold_1587",1.365807,6,4.39300721112134,3670.324638
"Tupaia belangeri","GeneScaffold_5541",1.348349,10,7.41647748468683,3670.324638
"Tupaia belangeri","GeneScaffold_6075",1.335406,7,5.24185154177831,3670.324638
"Tupaia belangeri","GeneScaffold_3504",1.307597,10,7.64761619979244,3670.324638
"Tupaia belangeri","GeneScaffold_713",1.305752,6,4.59505327198427,3670.324638
"Tupaia belangeri","GeneScaffold_6057",1.30272,5,3.83812331122574,3670.324638
"Tupaia belangeri","GeneScaffold_1468",1.302594,7,5.37389240239092,3670.324638
"Tupaia belangeri","GeneScaffold_4147",1.289845,10,7.7528695308351,3670.324638
"Tupaia belangeri","GeneScaffold_434",1.281115,4,3.12228020123096,3670.324638
"Tupaia belangeri","GeneScaffold_4281",1.27965,12,9.37756417770484,3670.324638
"Tupaia belangeri","GeneScaffold_4975",1.277197,5,3.9148228503512,3670.324638
"Tupaia belangeri","GeneScaffold_5821",1.276119,3,2.35087793536496,3670.324638
"Tupaia belangeri","GeneScaffold_2417",1.265266,3,2.37104292694184,3670.324638
"Tupaia belangeri","GeneScaffold_1595",1.258373,3,2.38403080803546,3670.324638
"Tupaia belangeri","GeneScaffold_3758",1.252438,12,9.58131260788957,3670.324638
"Tupaia belangeri","GeneScaffold_4973",1.244659,3,2.41029872438957,3670.324638
"Tupaia belangeri","GeneScaffold_395",1.242711,3,2.41407696560182,3670.324638
"Tupaia belangeri","GeneScaffold_5081",1.240771,3,2.41785148105492,3670.324638
"Tupaia belangeri","GeneScaffold_4531",1.238886,1,0.807176770098298,3670.324638
"Tupaia belangeri","GeneScaffold_5179",1.235484,1,0.809399393274215,3670.324638
"Tupaia belangeri","GeneScaffold_3235",1.225113,2,1.63250247120062,3670.324638
"Tupaia belangeri","GeneScaffold_1363",1.222085,4,3.2730947520017,3670.324638
"Tupaia belangeri","GeneScaffold_6034",1.219232,6,4.9211306789848,3670.324638
"Tupaia belangeri","GeneScaffold_2983",1.212623,6,4.94795167170671,3670.324638
"Tupaia belangeri","GeneScaffold_123",1.212047,2,1.6501010274354,3670.324638
"Tupaia belangeri","GeneScaffold_739",1.211873,10,8.25168973976646,3670.324638
"Tupaia belangeri","GeneScaffold_3429",1.210333,1,0.826218900087827,3670.324638
"Tupaia belangeri","GeneScaffold_616",1.209948,17,14.0501905867029,3670.324638
"Tupaia belangeri","GeneScaffold_4345",1.209462,2,1.65362781137398,3670.324638
"Tupaia belangeri","GeneScaffold_2416",1.206353,7,5.80261333125545,3670.324638
"Tupaia belangeri","GeneScaffold_3481",1.19093,5,4.19839957008388,3670.324638
"Tupaia belangeri","GeneScaffold_1594",1.183745,5,4.22388267743475,3670.324638
"Tupaia belangeri","GeneScaffold_6045",1.183581,10,8.44893589876823,3670.324638
"Tupaia belangeri","GeneScaffold_3432",1.183244,5,4.22567112108745,3670.324638
"Tupaia belangeri","GeneScaffold_4036",1.179336,2,1.69586954014802,3670.324638
"Tupaia belangeri","GeneScaffold_2959",1.170196,7,5.98190388618659,3670.324638
"Tupaia belangeri","GeneScaffold_5410",1.163529,2,1.71890859617594,3670.324638
"Tupaia belangeri","GeneScaffold_3932",1.152594,5,4.33804097539984,3670.324638
