"species","name","size.Mb","genecount","genedens","asmblysize.Mb"
"Poecilia latipinna","KQ545315.1",1.881953,47,24.9740562065046,815.144743
"Poecilia latipinna","KQ545369.1",1.647675,61,37.0218641418969,815.144743
"Poecilia latipinna","KQ545352.1",1.427864,54,37.8187278340234,815.144743
"Poecilia latipinna","KQ545552.1",1.401365,49,34.9659082394665,815.144743
"Poecilia latipinna","KQ545316.1",1.396979,22,15.7482682273678,815.144743
"Poecilia latipinna","KQ545323.1",1.383171,54,39.040725983989,815.144743
"Poecilia latipinna","KQ545330.1",1.32545,45,33.9507337130786,815.144743
"Poecilia latipinna","KQ545318.1",1.29153,28,21.6797132083653,815.144743
"Poecilia latipinna","KQ545376.1",1.270702,29,22.8220306570699,815.144743
"Poecilia latipinna","KQ545351.1",1.258643,43,34.1637779735795,815.144743
"Poecilia latipinna","KQ545317.1",1.237767,22,17.7739429149428,815.144743
"Poecilia latipinna","KQ545322.1",1.193051,47,39.3947953608018,815.144743
"Poecilia latipinna","KQ545372.1",1.141134,30,26.2896382019991,815.144743
"Poecilia latipinna","KQ545419.1",1.130614,60,53.0685096770428,815.144743
"Poecilia latipinna","KQ545567.1",1.113632,31,27.8368437688572,815.144743
"Poecilia latipinna","KQ545339.1",1.099291,35,31.8387033096787,815.144743
"Poecilia latipinna","KQ545347.1",1.048458,31,29.5672311146465,815.144743
"Poecilia latipinna","KQ545319.1",1.028276,42,40.8450649436533,815.144743
"Poecilia latipinna","KQ545418.1",1.008515,25,24.7889223263908,815.144743
"Poecilia latipinna","KQ545422.1",1.001912,13,12.9751914339782,815.144743
"Poecilia latipinna","KQ545396.1",0.98598,31,31.4408000162275,815.144743
"Poecilia latipinna","KQ545451.1",0.981629,23,23.4304406247167,815.144743
"Poecilia latipinna","KQ545320.1",0.958525,22,22.9519313528599,815.144743
"Poecilia latipinna","KQ545321.1",0.956344,6,6.2738930761316,815.144743
"Poecilia latipinna","KQ545472.1",0.938089,26,27.7159203444449,815.144743
"Poecilia latipinna","KQ545326.1",0.920879,38,41.264921884417,815.144743
"Poecilia latipinna","KQ545328.1",0.919546,12,13.0499181117639,815.144743
"Poecilia latipinna","KQ545780.1",0.913222,37,40.5158877030996,815.144743
"Poecilia latipinna","KQ545357.1",0.907409,40,44.0815552854336,815.144743
"Poecilia latipinna","KQ545717.1",0.904103,24,26.5456480069196,815.144743
"Poecilia latipinna","KQ545353.1",0.903788,15,16.5968125268315,815.144743
"Poecilia latipinna","KQ545329.1",0.898797,47,52.2921193550935,815.144743
"Poecilia latipinna","KQ545324.1",0.895599,20,22.3314228801059,815.144743
"Poecilia latipinna","KQ545512.1",0.885451,12,13.5524156616233,815.144743
"Poecilia latipinna","KQ545325.1",0.880431,27,30.6667984203191,815.144743
"Poecilia latipinna","KQ545327.1",0.872701,39,44.6888453204477,815.144743
"Poecilia latipinna","KQ545411.1",0.870298,29,33.3219196183376,815.144743
"Poecilia latipinna","KQ545763.1",0.861681,23,26.6920124732935,815.144743
"Poecilia latipinna","KQ545623.1",0.850488,20,23.5159108652915,815.144743
"Poecilia latipinna","KQ545331.1",0.828181,30,36.2239655341043,815.144743
"Poecilia latipinna","KQ545513.1",0.825449,39,47.2470134435925,815.144743
"Poecilia latipinna","KQ545332.1",0.819632,16,19.5209557459933,815.144743
"Poecilia latipinna","KQ545333.1",0.819473,24,29.287115011721,815.144743
"Poecilia latipinna","KQ545467.1",0.817774,21,25.679466454057,815.144743
"Poecilia latipinna","KQ545450.1",0.815987,6,7.35305832078207,815.144743
"Poecilia latipinna","KQ545334.1",0.812734,15,18.4562230692945,815.144743
