"species","name","size.Mb","genecount","genedens","asmblysize.Mb"
"Fundulus heteroclitus","KN805525.1",6.356336,170,26.7449675410488,1021.882034
"Fundulus heteroclitus","KN805526.1",6.25069,116,18.5579512021873,1021.882034
"Fundulus heteroclitus","KN811289.1",6.115441,120,19.6224605878791,1021.882034
"Fundulus heteroclitus","KN811310.1",5.24682,135,25.7298706645168,1021.882034
"Fundulus heteroclitus","KN811405.1",5.058772,73,14.4303795466568,1021.882034
"Fundulus heteroclitus","KN811340.1",5.018176,143,28.49640985091,1021.882034
"Fundulus heteroclitus","KN811371.1",4.958163,117,23.5974492972498,1021.882034
"Fundulus heteroclitus","KN811339.1",4.925094,134,27.2076025350988,1021.882034
"Fundulus heteroclitus","KN811372.1",4.897111,98,20.0117987932069,1021.882034
"Fundulus heteroclitus","KN811406.1",4.65206,65,13.9723047424152,1021.882034
"Fundulus heteroclitus","KN811494.1",4.449229,80,17.9806433878769,1021.882034
"Fundulus heteroclitus","KN811447.1",4.424291,112,25.3147905506216,1021.882034
"Fundulus heteroclitus","KN811448.1",4.349205,133,30.5803014573928,1021.882034
"Fundulus heteroclitus","KN811493.1",4.268407,124,29.050650512006,1021.882034
"Fundulus heteroclitus","KN811546.1",4.170884,135,32.3672391751964,1021.882034
"Fundulus heteroclitus","KN805603.1",4.07926,62,15.1988350828337,1021.882034
"Fundulus heteroclitus","KN811547.1",4.072169,131,32.1695882464603,1021.882034
"Fundulus heteroclitus","KN805527.1",4.057079,80,19.7186202191281,1021.882034
"Fundulus heteroclitus","KN805528.1",4.046421,90,22.2418774517036,1021.882034
"Fundulus heteroclitus","KN805699.1",4.006733,51,12.7285746267595,1021.882034
"Fundulus heteroclitus","KN805604.1",3.955291,100,25.2825898271455,1021.882034
"Fundulus heteroclitus","KN805698.1",3.869695,83,21.4487188266776,1021.882034
"Fundulus heteroclitus","KN805821.1",3.848896,81,21.0449957598231,1021.882034
"Fundulus heteroclitus","KN805822.1",3.629573,63,17.3574136682194,1021.882034
"Fundulus heteroclitus","KN806313.1",3.616326,73,20.1862332101697,1021.882034
"Fundulus heteroclitus","KN805994.1",3.589954,117,32.5909468477869,1021.882034
"Fundulus heteroclitus","KN807335.1",3.534732,71,20.0863884447251,1021.882034
"Fundulus heteroclitus","KN805993.1",3.526225,74,20.9856149281455,1021.882034
"Fundulus heteroclitus","KN811283.1",3.514852,131,37.2704170758826,1021.882034
"Fundulus heteroclitus","KN807334.1",3.481476,79,22.6915250887842,1021.882034
"Fundulus heteroclitus","KN806314.1",3.47779,79,22.715575120982,1021.882034
"Fundulus heteroclitus","KN811285.1",3.403873,63,18.5083286009789,1021.882034
"Fundulus heteroclitus","KN811287.1",3.396179,62,18.2558104269534,1021.882034
"Fundulus heteroclitus","KN811284.1",3.379791,100,29.5876283474333,1021.882034
"Fundulus heteroclitus","KN811286.1",3.355243,66,19.6707064138127,1021.882034
"Fundulus heteroclitus","KN811288.1",3.251656,40,12.3014242589007,1021.882034
"Fundulus heteroclitus","KN811292.1",3.161736,61,19.2931984201084,1021.882034
"Fundulus heteroclitus","KN811294.1",3.154023,48,15.2186588366667,1021.882034
"Fundulus heteroclitus","KN811290.1",3.145096,75,23.8466488781265,1021.882034
"Fundulus heteroclitus","KN811296.1",3.13573,111,35.3984558619524,1021.882034
"Fundulus heteroclitus","KN811291.1",3.13446,62,19.7801216158445,1021.882034
"Fundulus heteroclitus","KN811295.1",3.017789,76,25.184000604416,1021.882034
"Fundulus heteroclitus","KN811300.1",3.014401,115,38.1501996582406,1021.882034
"Fundulus heteroclitus","KN811297.1",2.985658,66,22.1056798869797,1021.882034
"Fundulus heteroclitus","KN811298.1",2.984365,38,12.7330269588338,1021.882034
"Fundulus heteroclitus","KN811299.1",2.97231,59,19.8498810689329,1021.882034
"Fundulus heteroclitus","KN811293.1",2.955184,66,22.333634724606,1021.882034
"Fundulus heteroclitus","KN811309.1",2.93482,46,15.6738743773042,1021.882034
