"species","name","size.Mb","genecount","genedens","asmblysize.Mb"
"Microcebus murinus","8",159.902609,1389,8.68653744104951,2487.392024
"Microcebus murinus","X",144.923918,1266,8.73561809169416,2487.392024
"Microcebus murinus","2",141.296404,2075,14.6854409684765,2487.392024
"Microcebus murinus","6",123.392446,1151,9.32796161606197,2487.392024
"Microcebus murinus","3",119.751181,1509,12.6011283345924,2487.392024
"Microcebus murinus","5",116.768492,1558,13.342640410223,2487.392024
"Microcebus murinus","9",116.334831,900,7.7362900883915,2487.392024
"Microcebus murinus","1",114.275543,1062,9.29332709449475,2487.392024
"Microcebus murinus","11",108.226025,936,8.64856673799116,2487.392024
"Microcebus murinus","7",108.171978,1373,12.6927511670351,2487.392024
"Microcebus murinus","12",108.143057,673,6.22323816867873,2487.392024
"Microcebus murinus","10",98.46836,1049,10.6531681851917,2487.392024
"Microcebus murinus","14",93.316391,923,9.89108119279924,2487.392024
"Microcebus murinus","13",86.920293,622,7.15598140010872,2487.392024
"Microcebus murinus","19",83.067054,737,8.87235028221899,2487.392024
"Microcebus murinus","15",77.693121,785,10.1038546256882,2487.392024
"Microcebus murinus","4",73.916538,654,8.84781697974004,2487.392024
"Microcebus murinus","20",72.247402,805,11.1422691711461,2487.392024
"Microcebus murinus","16",65.901067,1433,21.744716212258,2487.392024
"Microcebus murinus","17",60.697988,1005,16.5573857242187,2487.392024
"Microcebus murinus","18",57.14901,773,13.5260435832572,2487.392024
"Microcebus murinus","31",47.401472,306,6.45549572806515,2487.392024
"Microcebus murinus","27",36.79888,351,9.53833377537577,2487.392024
"Microcebus murinus","23",33.087545,273,8.25083879749918,2487.392024
"Microcebus murinus","21",31.815103,509,15.9986909361884,2487.392024
"Microcebus murinus","22",30.143674,835,27.7006711258886,2487.392024
"Microcebus murinus","26",29.216678,228,7.80376194720016,2487.392024
"Microcebus murinus","25",28.148801,221,7.85113369482416,2487.392024
"Microcebus murinus","29",23.278169,148,6.35788837171858,2487.392024
"Microcebus murinus","24",15.088824,536,35.5229804522871,2487.392024
"Microcebus murinus","30",12.810044,63,4.91801589440286,2487.392024
"Microcebus murinus","28",12.211143,127,10.4003368071277,2487.392024
"Microcebus murinus","32",9.149476,68,7.4321196099099,2487.392024
"Microcebus murinus","KV890135.1",3.402744,28,8.22865311054843,2487.392024
"Microcebus murinus","KV890136.1",3.286835,37,11.257029939136,2487.392024
"Microcebus murinus","KV890137.1",2.681363,97,36.1756315724503,2487.392024
"Microcebus murinus","KV890138.1",1.582115,14,8.84891426982236,2487.392024
"Microcebus murinus","KV890139.1",1.445509,14,9.68516972222242,2487.392024
"Microcebus murinus","KV890140.1",1.327788,12,9.03758732568753,2487.392024
"Microcebus murinus","KV890141.1",0.826456,7,8.46990039397137,2487.392024
"Microcebus murinus","KV890142.1",0.249138,2,8.02767943870465,2487.392024
"Microcebus murinus","KV890143.1",0.241282,2,8.28905595941678,2487.392024
"Microcebus murinus","KV890144.1",0.234621,7,29.8353514817514,2487.392024
"Microcebus murinus","KV890145.1",0.187797,1,5.32489869380235,2487.392024
"Microcebus murinus","KV890146.1",0.181448,1,5.51122084564173,2487.392024
"Microcebus murinus","KV890148.1",0.152197,4,26.2817269722794,2487.392024
"Microcebus murinus","KV890149.1",0.131693,2,15.1868360505114,2487.392024
"Microcebus murinus","KV890150.1",0.120783,5,41.3965541508325,2487.392024
"Microcebus murinus","KV890151.1",0.103474,2,19.3285269729594,2487.392024
"Microcebus murinus","KV890154.1",0.06147,4,65.072393037254,2487.392024
"Microcebus murinus","KV890158.1",0.039032,3,76.860012297602,2487.392024
"Microcebus murinus","KV890159.1",0.034548,1,28.9452356142179,2487.392024
"Microcebus murinus","KV890161.1",0.027196,1,36.7701132519488,2487.392024
"Microcebus murinus","KV890164.1",0.023702,2,84.3810648890389,2487.392024
