"species","name","size.Mb","genecount","genedens","asmblysize.Mb"
"Latimeria chalumnae","JH126562.1",10.736886,134,12.4803411342916,2860.575514
"Latimeria chalumnae","JH126563.1",8.563611,159,18.5669339721293,2860.575514
"Latimeria chalumnae","JH126564.1",8.125152,102,12.5536113047485,2860.575514
"Latimeria chalumnae","JH126565.1",7.836217,87,11.1022959165118,2860.575514
"Latimeria chalumnae","JH126566.1",7.158969,86,12.0129029752748,2860.575514
"Latimeria chalumnae","JH126567.1",7.051617,85,12.0539728689179,2860.575514
"Latimeria chalumnae","JH126568.1",6.582655,82,12.4569797444952,2860.575514
"Latimeria chalumnae","JH126569.1",6.573876,63,9.58338733496038,2860.575514
"Latimeria chalumnae","JH126570.1",6.077474,106,17.4414567631223,2860.575514
"Latimeria chalumnae","JH126571.1",5.981458,73,12.204382276027,2860.575514
"Latimeria chalumnae","JH126572.1",5.950987,51,8.57000695850957,2860.575514
"Latimeria chalumnae","JH126573.1",5.537463,61,11.0158749593451,2860.575514
"Latimeria chalumnae","JH126574.1",5.507297,79,14.3446049849863,2860.575514
"Latimeria chalumnae","JH126575.1",5.160279,8,1.55030377233479,2860.575514
"Latimeria chalumnae","JH126576.1",5.049249,82,16.2400388651857,2860.575514
"Latimeria chalumnae","JH126577.1",5.018641,45,8.96657083062925,2860.575514
"Latimeria chalumnae","JH126578.1",4.996841,103,20.6130233081261,2860.575514
"Latimeria chalumnae","JH126579.1",4.710895,28,5.9436688782068,2860.575514
"Latimeria chalumnae","JH126580.1",4.642039,55,11.84824168862,2860.575514
"Latimeria chalumnae","JH126581.1",4.483459,45,10.0368933896797,2860.575514
"Latimeria chalumnae","JH126582.1",4.470829,67,14.986035028403,2860.575514
"Latimeria chalumnae","JH126583.1",4.406358,44,9.98557085012157,2860.575514
"Latimeria chalumnae","JH126584.1",4.223152,17,4.02542934755841,2860.575514
"Latimeria chalumnae","JH126585.1",4.212998,51,12.1053938311862,2860.575514
"Latimeria chalumnae","JH126586.1",3.980032,20,5.02508522544542,2860.575514
"Latimeria chalumnae","JH126587.1",3.963869,74,18.6686290591339,2860.575514
"Latimeria chalumnae","JH126588.1",3.949988,38,9.62028239073131,2860.575514
"Latimeria chalumnae","JH126589.1",3.942217,49,12.4295542330623,2860.575514
"Latimeria chalumnae","JH126590.1",3.91501,32,8.17367005448262,2860.575514
"Latimeria chalumnae","JH126591.1",3.9045,46,11.7812780125496,2860.575514
"Latimeria chalumnae","JH126592.1",3.739957,45,12.0322238999005,2860.575514
"Latimeria chalumnae","JH126593.1",3.729573,101,27.0808481292631,2860.575514
"Latimeria chalumnae","JH126594.1",3.581497,62,17.3111969659614,2860.575514
"Latimeria chalumnae","JH126595.1",3.551741,14,3.94172885917076,2860.575514
"Latimeria chalumnae","JH126596.1",3.531762,71,20.1032798925862,2860.575514
"Latimeria chalumnae","JH126597.1",3.49879,22,6.2878880984569,2860.575514
"Latimeria chalumnae","JH126599.1",3.492257,32,9.16312860136009,2860.575514
"Latimeria chalumnae","JH126598.1",3.484512,36,10.331432349781,2860.575514
"Latimeria chalumnae","JH126601.1",3.396771,19,5.59354751909976,2860.575514
"Latimeria chalumnae","JH126600.1",3.395446,26,7.65731512148919,2860.575514
"Latimeria chalumnae","JH126602.1",3.311977,38,11.473509628841,2860.575514
"Latimeria chalumnae","JH126603.1",3.303274,45,13.6228481197745,2860.575514
"Latimeria chalumnae","JH126605.1",3.286333,21,6.39010106401269,2860.575514
"Latimeria chalumnae","JH126604.1",3.28488,31,9.43717883149461,2860.575514
"Latimeria chalumnae","JH126607.1",3.259902,29,8.895972946426,2860.575514
"Latimeria chalumnae","JH126606.1",3.256449,26,7.98415697589614,2860.575514
"Latimeria chalumnae","JH126608.1",3.235615,48,14.8348922847743,2860.575514
"Latimeria chalumnae","JH126610.1",3.221487,17,5.27706614988668,2860.575514
