"species","name","size.Mb","genecount","genedens","asmblysize.Mb"
"Pseudonaja textilis","ULFR01000001.1",55.112079,674,12.2296239269072,1590.035073
"Pseudonaja textilis","ULFR01000002.1",52.943102,507,9.57631836532737,1590.035073
"Pseudonaja textilis","ULFR01000003.1",43.900931,387,8.81530280075382,1590.035073
"Pseudonaja textilis","ULFR01000004.1",43.082357,380,8.82031593582496,1590.035073
"Pseudonaja textilis","ULFR01000005.1",42.455757,314,7.39593454899415,1590.035073
"Pseudonaja textilis","ULFR01000006.1",36.356418,367,10.0945038094787,1590.035073
"Pseudonaja textilis","ULFR01000007.1",34.020476,348,10.2291337722612,1590.035073
"Pseudonaja textilis","ULFR01000008.1",32.235069,283,8.77925839091581,1590.035073
"Pseudonaja textilis","ULFR01000009.1",29.885309,309,10.3395283615773,1590.035073
"Pseudonaja textilis","ULFR01000010.1",29.778334,266,8.93266896663863,1590.035073
"Pseudonaja textilis","ULFR01000011.1",27.954609,389,13.9154155223563,1590.035073
"Pseudonaja textilis","ULFR01000012.1",26.182663,241,9.20456410411729,1590.035073
"Pseudonaja textilis","ULFR01000013.1",25.726632,262,10.1839992114009,1590.035073
"Pseudonaja textilis","ULFR01000014.1",23.374003,198,8.47094954167671,1590.035073
"Pseudonaja textilis","ULFR01000015.1",23.178575,194,8.36979840218823,1590.035073
"Pseudonaja textilis","ULFR01000016.1",21.601261,155,7.17550702248355,1590.035073
"Pseudonaja textilis","ULFR01000017.1",20.984974,302,14.3912496627349,1590.035073
"Pseudonaja textilis","ULFR01000018.1",18.25361,243,13.312435184054,1590.035073
"Pseudonaja textilis","ULFR01000019.1",17.60364,109,6.19190122042941,1590.035073
"Pseudonaja textilis","ULFR01000020.1",17.425947,283,16.2401503918266,1590.035073
"Pseudonaja textilis","ULFR01000021.1",17.062144,210,12.3079491065132,1590.035073
"Pseudonaja textilis","ULFR01000022.1",16.788238,155,9.2326544334194,1590.035073
"Pseudonaja textilis","ULFR01000023.1",16.606519,114,6.86477400832769,1590.035073
"Pseudonaja textilis","ULFR01000024.1",16.578834,141,8.50482006153147,1590.035073
"Pseudonaja textilis","ULFR01000025.1",15.902404,370,23.2669224099702,1590.035073
"Pseudonaja textilis","ULFR01000026.1",15.582924,159,10.203476574743,1590.035073
"Pseudonaja textilis","ULFR01000027.1",15.304669,163,10.6503446758633,1590.035073
"Pseudonaja textilis","ULFR01000028.1",15.102206,65,4.30400697752368,1590.035073
"Pseudonaja textilis","ULFR01000029.1",14.817757,144,9.71807001559008,1590.035073
"Pseudonaja textilis","ULFR01000030.1",14.75477,115,7.79408964016383,1590.035073
"Pseudonaja textilis","ULFR01000031.1",14.685528,171,11.6441165751752,1590.035073
"Pseudonaja textilis","ULFR01000032.1",13.518818,109,8.06283507922068,1590.035073
"Pseudonaja textilis","ULFR01000033.1",13.068379,172,13.1615405399553,1590.035073
"Pseudonaja textilis","ULFR01000034.1",13.060026,124,9.49462122050905,1590.035073
"Pseudonaja textilis","ULFR01000035.1",12.587759,187,14.8557022739314,1590.035073
"Pseudonaja textilis","ULFR01000036.1",12.329696,132,10.7058600633787,1590.035073
"Pseudonaja textilis","ULFR01000037.1",12.323587,128,10.3865863080287,1590.035073
"Pseudonaja textilis","ULFR01000038.1",12.195477,153,12.54563474639,1590.035073
