"species","name","size.Mb","genecount","genedens","asmblysize.Mb"
"Dipodomys ordii","KN672347.1",68.039765,484,7.11348723794093,2236.368823
"Dipodomys ordii","KN672351.1",38.628938,260,6.73070535876498,2236.368823
"Dipodomys ordii","KN672350.1",37.912305,252,6.64691846090603,2236.368823
"Dipodomys ordii","KN672349.1",37.708006,377,9.99787684344805,2236.368823
"Dipodomys ordii","KN672348.1",36.660411,395,10.7745655115541,2236.368823
"Dipodomys ordii","KN672354.1",36.468567,194,5.31964965884182,2236.368823
"Dipodomys ordii","KN672355.1",29.631315,156,5.26470053725257,2236.368823
"Dipodomys ordii","KN672358.1",29.610446,189,6.3828825813701,2236.368823
"Dipodomys ordii","KN672363.1",26.966924,154,5.7106995221257,2236.368823
"Dipodomys ordii","KN672356.1",26.250347,288,10.971283541509,2236.368823
"Dipodomys ordii","KN672366.1",25.211774,201,7.97246556311349,2236.368823
"Dipodomys ordii","KN672359.1",25.020787,334,13.3489006560825,2236.368823
"Dipodomys ordii","KN672353.1",23.769867,444,18.6791116668848,2236.368823
"Dipodomys ordii","KN672371.1",23.434732,120,5.12060475024848,2236.368823
"Dipodomys ordii","KN672357.1",20.748735,287,13.8321685635293,2236.368823
"Dipodomys ordii","KN672364.1",20.386103,247,12.1160969313262,2236.368823
"Dipodomys ordii","KN672362.1",19.806304,141,7.11894556399821,2236.368823
"Dipodomys ordii","KN672373.1",19.735992,174,8.81637973910812,2236.368823
"Dipodomys ordii","KN672367.1",19.546963,74,3.7857543394337,2236.368823
"Dipodomys ordii","KN672370.1",19.526678,167,8.55240200099577,2236.368823
"Dipodomys ordii","KN672352.1",19.211172,308,16.0323378500802,2236.368823
"Dipodomys ordii","KN672361.1",19.017977,263,13.829020825927,2236.368823
"Dipodomys ordii","KN672376.1",18.288503,106,5.79599106608124,2236.368823
"Dipodomys ordii","KN672389.1",17.836506,113,6.33532150298943,2236.368823
"Dipodomys ordii","KN672368.1",17.426531,188,10.7881482550945,2236.368823
"Dipodomys ordii","KN672383.1",17.180107,111,6.46096092416654,2236.368823
"Dipodomys ordii","KN672411.1",17.092894,70,4.09526906327273,2236.368823
"Dipodomys ordii","KN672382.1",17.049061,199,11.6721970787717,2236.368823
"Dipodomys ordii","KN672378.1",16.931008,91,5.3747538244622,2236.368823
"Dipodomys ordii","KN672392.1",16.83776,126,7.48318066061044,2236.368823
"Dipodomys ordii","KN672374.1",16.717608,101,6.04153417163508,2236.368823
"Dipodomys ordii","KN672360.1",16.64593,410,24.6306454490677,2236.368823
"Dipodomys ordii","KN672365.1",16.591509,304,18.3226251451872,2236.368823
"Dipodomys ordii","KN672380.1",16.33558,124,7.5907926134242,2236.368823
"Dipodomys ordii","KN672394.1",16.082888,119,7.39916860703128,2236.368823
"Dipodomys ordii","KN672372.1",16.01913,291,18.1657805386435,2236.368823
"Dipodomys ordii","KN672386.1",15.643725,81,5.17779493055522,2236.368823
"Dipodomys ordii","KN672387.1",15.309872,114,7.44617590532436,2236.368823
"Dipodomys ordii","KN672385.1",14.589241,127,8.70504503969741,2236.368823
"Dipodomys ordii","KN672384.1",14.582281,108,7.40624872062197,2236.368823
"Dipodomys ordii","KN672391.1",14.552688,143,9.82636334950629,2236.368823
"Dipodomys ordii","KN672395.1",14.291091,111,7.76707670534041,2236.368823
"Dipodomys ordii","KN672381.1",13.989929,167,11.9371585088102,2236.368823
"Dipodomys ordii","KN672403.1",13.896254,83,5.97283267850458,2236.368823
"Dipodomys ordii","KN672398.1",12.987767,52,4.00376754526009,2236.368823
"Dipodomys ordii","KN672399.1",12.951316,68,5.25043169358234,2236.368823
"Dipodomys ordii","KN672402.1",12.830416,132,10.2880530140254,2236.368823
"Dipodomys ordii","KN672369.1",12.679918,213,16.798215887516,2236.368823
"Dipodomys ordii","KN672419.1",12.669173,60,4.73590501921475,2236.368823
"Dipodomys ordii","KN672428.1",12.61709,67,5.31025775357075,2236.368823
"Dipodomys ordii","KN672443.1",12.464758,103,8.26329720962092,2236.368823
"Dipodomys ordii","KN672418.1",12.188079,61,5.00489043433342,2236.368823
"Dipodomys ordii","KN672416.1",12.126195,102,8.41154212017867,2236.368823
"Dipodomys ordii","KN672405.1",12.086874,52,4.30218764587105,2236.368823
"Dipodomys ordii","KN672397.1",12.018823,106,8.81949921385813,2236.368823
"Dipodomys ordii","KN672379.1",11.931245,201,16.8465235606175,2236.368823
"Dipodomys ordii","KN672393.1",11.806339,144,12.1968376479788,2236.368823
"Dipodomys ordii","KN672413.1",11.730831,108,9.2065088994974,2236.368823
"Dipodomys ordii","KN672377.1",11.629466,232,19.9493252742645,2236.368823
"Dipodomys ordii","KN672436.1",11.499228,74,6.43521460745017,2236.368823
"Dipodomys ordii","KN672435.1",11.266273,53,4.70430638419644,2236.368823
"Dipodomys ordii","KN672408.1",11.239103,84,7.4739060581614,2236.368823
"Dipodomys ordii","KN672422.1",11.020069,97,8.80212274532945,2236.368823
"Dipodomys ordii","KN672396.1",10.888597,119,10.9288643890485,2236.368823
"Dipodomys ordii","KN672406.1",10.670342,59,5.52934479513403,2236.368823
"Dipodomys ordii","KN672407.1",10.587387,107,10.106365243851,2236.368823
"Dipodomys ordii","KN672404.1",10.580303,86,8.1283116371998,2236.368823
"Dipodomys ordii","KN672444.1",10.308318,75,7.27567775848591,2236.368823
"Dipodomys ordii","KN672426.1",10.130034,36,3.5537886644803,2236.368823
"Dipodomys ordii","KN672388.1",9.980255,130,13.0257192827237,2236.368823
"Dipodomys ordii","KN672390.1",9.945738,144,14.4785635817071,2236.368823
"Dipodomys ordii","KN672409.1",9.903281,91,9.18887386917528,2236.368823
"Dipodomys ordii","KN672439.1",9.665169,58,6.00092973025097,2236.368823
"Dipodomys ordii","KN672440.1",9.664745,54,5.58731761676071,2236.368823
