"species","name","size.Mb","genecount","genedens","asmblysize.Mb"
"Chelydra serpentina","ML689093.1",85.492995,477,5.57940448805192,2401.360239
"Chelydra serpentina","ML689097.1",69.95585,537,7.67627010464457,2401.360239
"Chelydra serpentina","ML689129.1",58.407642,349,5.97524549955295,2401.360239
"Chelydra serpentina","ML689107.1",58.344887,396,6.78722713097379,2401.360239
"Chelydra serpentina","ML689098.1",50.770768,454,8.9421534848557,2401.360239
"Chelydra serpentina","ML689110.1",49.678485,344,6.9245267845829,2401.360239
"Chelydra serpentina","ML689087.1",49.171975,323,6.5687823196038,2401.360239
"Chelydra serpentina","ML689105.1",48.903981,367,7.50450152514169,2401.360239
"Chelydra serpentina","ML689109.1",47.978935,279,5.81505195978193,2401.360239
"Chelydra serpentina","ML689099.1",46.305477,457,9.86924289755184,2401.360239
"Chelydra serpentina","ML689127.1",42.566471,276,6.4839765551624,2401.360239
"Chelydra serpentina","ML689112.1",37.791601,116,3.06946509093383,2401.360239
"Chelydra serpentina","ML689113.1",37.185417,114,3.06571793991177,2401.360239
"Chelydra serpentina","ML689126.1",37.164799,272,7.31875342578874,2401.360239
"Chelydra serpentina","ML689134.1",34.052097,313,9.1917980851517,2401.360239
"Chelydra serpentina","ML689273.1",33.542702,233,6.94636943678539,2401.360239
"Chelydra serpentina","ML689167.1",31.618224,223,7.05289455853055,2401.360239
"Chelydra serpentina","ML689166.1",31.53795,175,5.54887048777742,2401.360239
"Chelydra serpentina","ML689106.1",30.63669,357,11.6526948570489,2401.360239
"Chelydra serpentina","ML689160.1",30.376185,313,10.3041247608941,2401.360239
"Chelydra serpentina","ML689130.1",29.855447,139,4.65576683544547,2401.360239
"Chelydra serpentina","ML689104.1",29.391475,272,9.25438413689684,2401.360239
"Chelydra serpentina","ML689374.1",24.693836,131,5.30496760406119,2401.360239
"Chelydra serpentina","ML689137.1",23.967327,143,5.96645591725769,2401.360239
"Chelydra serpentina","ML689101.1",23.377086,219,9.36814793768565,2401.360239
"Chelydra serpentina","ML689102.1",23.02316,213,9.25155365293035,2401.360239
"Chelydra serpentina","ML689111.1",22.67487,210,9.2613540893509,2401.360239
"Chelydra serpentina","ML689155.1",22.309555,115,5.1547419928367,2401.360239
"Chelydra serpentina","ML689304.1",21.880035,140,6.39852724184399,2401.360239
"Chelydra serpentina","ML689138.1",21.866069,280,12.8052280453336,2401.360239
"Chelydra serpentina","ML689074.1",21.480879,171,7.96056809407101,2401.360239
"Chelydra serpentina","ML689075.1",21.137424,165,7.80606000049959,2401.360239
"Chelydra serpentina","ML689162.1",21.135443,287,13.5790860877626,2401.360239
"Chelydra serpentina","ML689486.1",20.820665,323,15.5134334085871,2401.360239
"Chelydra serpentina","ML689140.1",20.500134,139,6.7804434839304,2401.360239
"Chelydra serpentina","ML689124.1",18.967126,134,7.06485526589532,2401.360239
"Chelydra serpentina","ML689159.1",18.806095,108,5.74281901691978,2401.360239
"Chelydra serpentina","ML689135.1",18.792201,38,2.02211545097884,2401.360239
"Chelydra serpentina","ML689157.1",18.716226,250,13.3573937395285,2401.360239
"Chelydra serpentina","ML689158.1",18.648739,178,9.54488129197368,2401.360239
"Chelydra serpentina","ML689151.1",18.514016,131,7.07572036234602,2401.360239
"Chelydra serpentina","ML689079.1",18.180975,104,5.72026527730224,2401.360239
"Chelydra serpentina","ML689133.1",18.144983,202,11.1325538304445,2401.360239
"Chelydra serpentina","ML689078.1",18.137884,102,5.62358872732894,2401.360239
"Chelydra serpentina","ML689168.1",18.1138,297,16.3963387030883,2401.360239
"Chelydra serpentina","ML689432.1",18.100017,231,12.7624189524242,2401.360239
"Chelydra serpentina","ML689250.1",17.657531,106,6.00310428451181,2401.360239
"Chelydra serpentina","ML689223.1",17.360276,250,14.4006927078809,2401.360239
"Chelydra serpentina","ML689262.1",16.960372,75,4.42207281774244,2401.360239
"Chelydra serpentina","ML689172.1",16.274688,239,14.6853813725953,2401.360239
"Chelydra serpentina","ML689143.1",16.127613,85,5.27046376918891,2401.360239
"Chelydra serpentina","ML689095.1",15.697914,102,6.49767860876292,2401.360239
