"species","name","size.Mb","genecount","genedens","asmblysize.Mb"
"Anolis carolinensis","1",263.920458,3122,11.8293216966151,1799.126364
"Anolis carolinensis","3",204.41641,2400,11.7407403838077,1799.126364
"Anolis carolinensis","2",199.619895,2935,14.7029433113368,1799.126364
"Anolis carolinensis","4",156.502444,2012,12.8560292643098,1799.126364
"Anolis carolinensis","5",150.641573,1781,11.8227655522423,1799.126364
"Anolis carolinensis","6",80.741955,1263,15.6424253041681,1799.126364
"Anolis carolinensis","GL343193.1",14.352415,144,10.0331546990524,1799.126364
"Anolis carolinensis","GL343194.1",10.611382,135,12.7221883068577,1799.126364
"Anolis carolinensis","c",9.478905,156,16.4575971591655,1799.126364
"Anolis carolinensis","GL343195.1",9.143828,24,2.62472128740829,1799.126364
"Anolis carolinensis","a",7.025928,33,4.69688843950578,1799.126364
"Anolis carolinensis","GL343197.1",6.250754,67,10.7187068952002,1799.126364
"Anolis carolinensis","GL343196.1",6.050496,87,14.3789864500365,1799.126364
"Anolis carolinensis","GL343198.1",5.503877,123,22.3478831376501,1799.126364
"Anolis carolinensis","GL343203.1",4.717188,46,9.75157233504367,1799.126364
"Anolis carolinensis","GL343199.1",4.710625,76,16.1337402149396,1799.126364
"Anolis carolinensis","GL343200.1",4.663706,77,16.5104747168882,1799.126364
"Anolis carolinensis","GL343201.1",4.541181,57,12.5518009522193,1799.126364
"Anolis carolinensis","GL343202.1",4.473256,87,19.4489204284307,1799.126364
"Anolis carolinensis","GL343204.1",4.366191,39,8.93227071376401,1799.126364
"Anolis carolinensis","GL343205.1",4.328524,50,11.5512816840105,1799.126364
"Anolis carolinensis","GL343206.1",4.286836,41,9.56416340629779,1799.126364
"Anolis carolinensis","f",4.257874,134,31.4711050632311,1799.126364
"Anolis carolinensis","GL343208.1",4.22375,40,9.47025747262504,1799.126364
"Anolis carolinensis","GL343207.1",4.130046,36,8.71660993606367,1799.126364
"Anolis carolinensis","GL343209.1",3.593707,35,9.7392469669898,1799.126364
"Anolis carolinensis","GL343210.1",3.514351,30,8.53642678264066,1799.126364
"Anolis carolinensis","b",3.271537,63,19.2570036652497,1799.126364
"Anolis carolinensis","GL343211.1",3.201565,34,10.6198062510054,1799.126364
"Anolis carolinensis","GL343212.1",2.904641,41,14.1153416205307,1799.126364
"Anolis carolinensis","GL343213.1",2.845231,24,8.43516747849296,1799.126364
"Anolis carolinensis","GL343214.1",2.784699,22,7.90031525848934,1799.126364
"Anolis carolinensis","GL343221.1",2.633852,18,6.83409698039222,1799.126364
"Anolis carolinensis","GL343222.1",2.624946,25,9.52400544620727,1799.126364
"Anolis carolinensis","GL343215.1",2.623366,40,15.2475864976523,1799.126364
"Anolis carolinensis","GL343216.1",2.61355,22,8.41766945342542,1799.126364
