"species","name","size.Mb","genecount","genedens","asmblysize.Mb"
"Gopherus evgoodei","1",370.335144,2482,6.70203743882325,2298.547364
"Gopherus evgoodei","2",299.447175,1878,6.27155691149866,2298.547364
"Gopherus evgoodei","3",225.143049,1639,7.27981613147648,2298.547364
"Gopherus evgoodei","4",155.91864,1687,10.8197454775131,2298.547364
"Gopherus evgoodei","5",147.425149,935,6.34220149236546,2298.547364
"Gopherus evgoodei","6",137.797752,898,6.51679716806991,2298.547364
"Gopherus evgoodei","7",131.61197,1228,9.33045831621546,2298.547364
"Gopherus evgoodei","8",113.972862,1090,9.5636801680035,2298.547364
"Gopherus evgoodei","9",108.92793,927,8.51021404703091,2298.547364
"Gopherus evgoodei","10",86.493507,892,10.312912852522,2298.547364
"Gopherus evgoodei","11",81.157593,656,8.08303913103978,2298.547364
"Gopherus evgoodei","12",44.291995,453,10.2275817560261,2298.547364
"Gopherus evgoodei","13",34.052379,473,13.8903657803174,2298.547364
"Gopherus evgoodei","14",34.023795,402,11.8152604669761,2298.547364
"Gopherus evgoodei","15",30.016314,404,13.4593474735106,2298.547364
"Gopherus evgoodei","16",26.75534,337,12.5956164264779,2298.547364
"Gopherus evgoodei","17",24.966275,355,14.219181676081,2298.547364
"Gopherus evgoodei","18",23.166772,292,12.6042592381882,2298.547364
"Gopherus evgoodei","19",22.456854,247,10.9988692093737,2298.547364
"Gopherus evgoodei","20",19.814809,302,15.2411259679566,2298.547364
"Gopherus evgoodei","21",18.349496,246,13.4063627687649,2298.547364
"Gopherus evgoodei","22",17.27209,347,20.0902149074026,2298.547364
"Gopherus evgoodei","23",15.774734,313,19.8418559704398,2298.547364
"Gopherus evgoodei","24",12.531862,344,27.4500309690611,2298.547364
"Gopherus evgoodei","VHHN01000239.1",7.151229,191,26.7086958059936,2298.547364
"Gopherus evgoodei","VHHN01000250.1",6.852968,203,29.6222016504382,2298.547364
"Gopherus evgoodei","VHHN01000272.1",6.808771,186,27.3177053538737,2298.547364
"Gopherus evgoodei","VHHN01000261.1",6.688456,110,16.446247086024,2298.547364
"Gopherus evgoodei","VHHN01000283.1",6.065492,228,37.589695938928,2298.547364
"Gopherus evgoodei","VHHN01000305.1",4.473633,73,16.3178338500275,2298.547364
"Gopherus evgoodei","VHHN01000315.1",4.271242,38,8.89670966899089,2298.547364
"Gopherus evgoodei","VHHN01000316.1",3.517482,110,31.2723704058756,2298.547364
"Gopherus evgoodei","VHHN01000317.1",3.484285,124,35.5883631792462,2298.547364
"Gopherus evgoodei","VHHN01000294.1",3.306298,51,15.4251068717944,2298.547364
"Gopherus evgoodei","VHHN01000318.1",2.568873,26,10.1211698670974,2298.547364
"Gopherus evgoodei","VHHN01000321.1",2.218321,11,4.95870525501043,2298.547364
"Gopherus evgoodei","VHHN01000320.1",2.175659,43,19.7641266393309,2298.547364
"Gopherus evgoodei","VHHN01000322.1",2.122271,24,11.308640602449,2298.547364
"Gopherus evgoodei","VHHN01000323.1",2.053898,8,3.89503276209432,2298.547364
"Gopherus evgoodei","VHHN01000324.1",1.998015,32,16.0158957765582,2298.547364
"Gopherus evgoodei","VHHN01000325.1",1.951732,51,26.1306367882476,2298.547364
"Gopherus evgoodei","VHHN01000319.1",1.787697,18,10.0688203873475,2298.547364
"Gopherus evgoodei","VHHN01000326.1",1.592327,24,15.0722810076071,2298.547364
"Gopherus evgoodei","VHHN01000329.1",1.517425,56,36.9046246107715,2298.547364
"Gopherus evgoodei","VHHN01000330.1",1.499419,23,15.3392747457515,2298.547364
"Gopherus evgoodei","VHHN01000331.1",1.371453,6,4.3749220717006,2298.547364
"Gopherus evgoodei","VHHN01000328.1",1.333369,16,11.9996790085865,2298.547364
"Gopherus evgoodei","VHHN01000333.1",1.220026,1,0.819654663097344,2298.547364
"Gopherus evgoodei","VHHN01000335.1",1.190291,71,59.6492790418478,2298.547364
"Gopherus evgoodei","VHHN01000336.1",1.149399,31,26.9706168180066,2298.547364
"Gopherus evgoodei","VHHN01000337.1",1.133203,23,20.2964517390088,2298.547364
"Gopherus evgoodei","VHHN01000339.1",1.002085,30,29.9375801453969,2298.547364
