"species","name","size.Mb","genecount","genedens","asmblysize.Mb"
"Pan paniscus","2B",247.869975,1038,4.18767944766203,3286.627333
"Pan paniscus","1",229.774977,2880,12.5340019074401,3286.627333
"Pan paniscus","3",205.426864,1815,8.83526119543937,3286.627333
"Pan paniscus","4",195.804263,1322,6.7516405401245,3286.627333
"Pan paniscus","5",183.735486,1413,7.69040336606506,3286.627333
"Pan paniscus","6",173.848474,1591,9.15164777345126,3286.627333
"Pan paniscus","7",162.613886,1439,8.84918278135239,3286.627333
"Pan paniscus","X",155.392059,1296,8.34019452692882,3286.627333
"Pan paniscus","8",144.709823,1079,7.45630101420275,3286.627333
"Pan paniscus","9",138.149186,1142,8.26642583330169,3286.627333
"Pan paniscus","12",135.337776,1538,11.3641589617964,3286.627333
"Pan paniscus","10",134.942546,1133,8.39616587640195,3286.627333
"Pan paniscus","11",134.183262,1697,12.6468828876734,3286.627333
"Pan paniscus","13",114.479721,608,5.31098429214376,3286.627333
"Pan paniscus","2A",114.371477,1011,8.83961654180614,3286.627333
"Pan paniscus","14",107.357366,1099,10.2368383367379,3286.627333
"Pan paniscus","15",99.763055,969,9.71301450221227,3286.627333
"Pan paniscus","16",90.481686,1054,11.6487661381553,3286.627333
"Pan paniscus","17",83.442489,1485,17.796688686983,3286.627333
"Pan paniscus","18",77.229886,508,6.57776446801954,3286.627333
"Pan paniscus","19",64.41161,1675,26.0046286686515,3286.627333
"Pan paniscus","KQ412161.1",63.937927,13,0.203322200295921,3286.627333
"Pan paniscus","20",62.195757,813,13.0716312368382,3286.627333
"Pan paniscus","22",50.109623,619,12.3529167241989,3286.627333
"Pan paniscus","21",46.27598,313,6.76376815790827,3286.627333
"Pan paniscus","KQ412160.1",23.326956,3,0.128606578586593,3286.627333
"Pan paniscus","KQ412046.1",3.709346,48,12.9402865087269,3286.627333
"Pan paniscus","KQ412111.1",2.280667,21,9.20783262089555,3286.627333
"Pan paniscus","KQ412059.1",1.245378,11,8.83265964229334,3286.627333
"Pan paniscus","KQ412141.1",1.091035,21,19.2477784855665,3286.627333
"Pan paniscus","KQ411747.1",1.01972,19,18.6325658023771,3286.627333
"Pan paniscus","KQ412064.1",0.480968,15,31.1871060028942,3286.627333
"Pan paniscus","KQ412036.1",0.385796,20,51.8408692676959,3286.627333
"Pan paniscus","KQ412162.1",0.376,1,2.65957446808511,3286.627333
"Pan paniscus","KQ412071.1",0.345427,8,23.159741421487,3286.627333
"Pan paniscus","KQ412035.1",0.283878,7,24.6584800512896,3286.627333
"Pan paniscus","KQ412127.1",0.249586,8,32.0530799003149,3286.627333
"Pan paniscus","KQ412150.1",0.201879,3,14.8603866672611,3286.627333
"Pan paniscus","KQ411761.1",0.197377,7,35.465125115895,3286.627333
"Pan paniscus","KQ412136.1",0.193372,3,15.5141385516,3286.627333
"Pan paniscus","KQ412051.1",0.190779,5,26.2083352989585,3286.627333
"Pan paniscus","KQ412056.1",0.189415,4,21.1176517171291,3286.627333
"Pan paniscus","KQ412033.1",0.185468,1,5.39176569542994,3286.627333
"Pan paniscus","KQ412138.1",0.181796,7,38.5046975731039,3286.627333
