"species","name","size.Mb","genecount","genedens","asmblysize.Mb"
"Anas zonorhyncha","NOIK01000001.1",25.320044,342,13.5070855327108,1310.797575
"Anas zonorhyncha","NOIK01000002.1",12.866156,108,8.39411553847163,1310.797575
"Anas zonorhyncha","NOIK01000015.1",12.85951,245,19.0520478618548,1310.797575
"Anas zonorhyncha","NOIK01000005.1",12.840807,123,9.57883721794121,1310.797575
"Anas zonorhyncha","NOIK01000003.1",11.111658,114,10.2594950276547,1310.797575
"Anas zonorhyncha","NOIK01000004.1",10.633831,88,8.2754747559934,1310.797575
"Anas zonorhyncha","NOIK01000006.1",9.623434,152,15.7947776230398,1310.797575
"Anas zonorhyncha","NOIK01000038.1",8.679506,134,15.4386666706608,1310.797575
"Anas zonorhyncha","NOIK01000007.1",8.447622,73,8.64148514220925,1310.797575
"Anas zonorhyncha","NOIK01000019.1",7.975491,64,8.02458431712856,1310.797575
"Anas zonorhyncha","NOIK01000008.1",7.92597,138,17.4111181344365,1310.797575
"Anas zonorhyncha","NOIK01000010.1",7.739829,102,13.1785857284444,1310.797575
"Anas zonorhyncha","NOIK01000009.1",7.5321,85,11.2850333904223,1310.797575
"Anas zonorhyncha","NOIK01000041.1",7.383495,89,12.0539121378155,1310.797575
"Anas zonorhyncha","NOIK01000013.1",7.332498,85,11.5922295512389,1310.797575
"Anas zonorhyncha","NOIK01000020.1",7.326149,91,12.4212597914675,1310.797575
"Anas zonorhyncha","NOIK01000011.1",7.021308,78,11.1090412213793,1310.797575
"Anas zonorhyncha","NOIK01000014.1",6.956712,44,6.32482701598111,1310.797575
"Anas zonorhyncha","NOIK01000012.1",6.896163,94,13.6307682982551,1310.797575
"Anas zonorhyncha","NOIK01000016.1",6.513609,128,19.6511642009829,1310.797575
"Anas zonorhyncha","NOIK01000017.1",6.302394,37,5.87078497472548,1310.797575
"Anas zonorhyncha","NOIK01000060.1",6.232751,38,6.0968262649992,1310.797575
"Anas zonorhyncha","NOIK01000018.1",6.212914,119,19.1536531810999,1310.797575
"Anas zonorhyncha","NOIK01020089.1",6.124769,33,5.38795830503975,1310.797575
"Anas zonorhyncha","NOIK01000021.1",6.019068,38,6.3132697620296,1310.797575
"Anas zonorhyncha","NOIK01000022.1",6.009595,104,17.3056587007943,1310.797575
"Anas zonorhyncha","NOIK01000023.1",5.859584,77,13.1408646074534,1310.797575
"Anas zonorhyncha","NOIK01000086.1",5.803826,62,10.682608334571,1310.797575
"Anas zonorhyncha","NOIK01000024.1",5.641413,33,5.84959831871909,1310.797575
