"species","name","size.Mb","genecount","genedens","asmblysize.Mb"
"Mus spretus","1",198.846266,3047,15.3233956125684,2625.571169
"Mus spretus","2",182.815943,3263,17.8485527380946,2625.571169
"Mus spretus","3",160.222558,2552,15.9278445673049,2625.571169
"Mus spretus","4",152.946536,2362,15.443304972922,2625.571169
"Mus spretus","5",152.823684,2812,18.4002893164125,2625.571169
"Mus spretus","6",150.978388,2667,17.6647799418815,2625.571169
"Mus spretus","X",148.322235,1875,12.6413952702371,2625.571169
"Mus spretus","7",136.257712,2892,21.2244867285016,2625.571169
"Mus spretus","10",131.945496,1493,11.3152782418583,2625.571169
"Mus spretus","8",130.317789,1552,11.9093487689543,2625.571169
"Mus spretus","9",126.249303,1979,15.6753340650126,2625.571169
"Mus spretus","11",125.065471,2744,21.9405082638677,2625.571169
"Mus spretus","14",117.542938,1313,11.170386093293,2625.571169
"Mus spretus","13",117.181667,1275,10.8805415782317,2625.571169
"Mus spretus","12",114.12349,1243,10.8917103744374,2625.571169
"Mus spretus","15",104.78622,1183,11.2896523989509,2625.571169
"Mus spretus","16",97.87677,1084,11.0751509270279,2625.571169
"Mus spretus","17",94.415995,1463,15.4952558621026,2625.571169
"Mus spretus","18",90.668104,816,8.99985732579122,2625.571169
"Mus spretus","19",59.62315,941,15.7824603362955,2625.571169
