"species","name","size.Mb","genecount","genedens","asmblysize.Mb"
"Equus asinus","2",238.820862,3244,13.5834029440862,2431.907375
"Equus asinus","3",183.753758,1494,8.13044596345072,2431.907375
"Equus asinus","7",123.512255,1342,10.8653185872123,2431.907375
"Equus asinus","1",119.281796,1381,11.5776258097254,2431.907375
"Equus asinus","5",112.282193,1680,14.9623012795983,2431.907375
"Equus asinus","X",110.64,1059,9.57158351409978,2431.907375
"Equus asinus","12",106.335385,1021,9.60169561618646,2431.907375
"Equus asinus","8",104.236421,1780,17.0765648218102,2431.907375
"Equus asinus","20",100.515675,1814,18.0469364604078,2431.907375
"Equus asinus","21",98.589534,1123,11.3906614063111,2431.907375
"Equus asinus","6",93.360613,972,10.4112426939613,2431.907375
"Equus asinus","4",92.916174,788,8.48076245584542,2431.907375
"Equus asinus","10",90.659346,1109,12.2326053399944,2431.907375
"Equus asinus","11",85.779743,492,5.73561988871895,2431.907375
"Equus asinus","13",64.916175,1582,24.3698893226534,2431.907375
"Equus asinus","9",64.676583,830,12.8330836525486,2431.907375
"Equus asinus","28",63.890066,824,12.8971536827024,2431.907375
"Equus asinus","16",50.72795,516,10.1719072030311,2431.907375
"Equus asinus","15",50.231278,774,15.4087260133019,2431.907375
"Equus asinus","14",47.671263,1010,21.1867682213496,2431.907375
"Equus asinus","17",47.64604,821,17.2312326480858,2431.907375
"Equus asinus","23",47.375759,493,10.4061657355189,2431.907375
"Equus asinus","25",47.153756,1029,21.822227692742,2431.907375
"Equus asinus","24",46.606752,360,7.7242027077965,2431.907375
"Equus asinus","22",38.356118,793,20.6746678587233,2431.907375
"Equus asinus","29",37.45112,473,12.6297958512322,2431.907375
"Equus asinus","18",33.163564,361,10.8854404188886,2431.907375
"Equus asinus","27",32.165032,234,7.27498110370293,2431.907375
"Equus asinus","30",30.280663,277,9.14775214796321,2431.907375
"Equus asinus","26",28.68097,1182,41.2119952707318,2431.907375
"Equus asinus","19",26.994799,329,12.1875328651271,2431.907375
"Equus asinus","Y",12.678898,108,8.51809045234058,2431.907375
"Equus asinus","JADWZW020000035.1",0.052579,2,38.037999961962,2431.907375
"Equus asinus","JADWZW020000036.1",0.047113,1,21.2255640693651,2431.907375
"Equus asinus","JADWZW020000034.1",0.04627,2,43.2245515452777,2431.907375
"Equus asinus","JADWZW020000051.1",0.033388,1,29.9508805558883,2431.907375
"Equus asinus","JADWZW020000037.1",0.030935,1,32.3258445126879,2431.907375
"Equus asinus","JADWZW020000046.1",0.02525,1,39.6039603960396,2431.907375
