"species","name","size.Mb","genecount","genedens","asmblysize.Mb"
"Monodon monoceros","SIHG01006960.1",179.923342,2043,11.3548357722257,2355.574979
"Monodon monoceros","SIHG01006964.1",174.10069,1678,9.63810080247241,2355.574979
"Monodon monoceros","SIHG01006954.1",170.226758,1699,9.98080454542875,2355.574979
"Monodon monoceros","SIHG01006953.1",142.976879,950,6.64443095026574,2355.574979
"Monodon monoceros","SIHG01006963.1",137.230671,779,5.67657357005855,2355.574979
"Monodon monoceros","SIHG01006965.1",127.618207,924,7.24034619919084,2355.574979
"Monodon monoceros","SIHG01006968.1",114.943299,1102,9.58733575238692,2355.574979
"Monodon monoceros","SIHG01006958.1",113.192354,799,7.05878066640438,2355.574979
"Monodon monoceros","SIHG01006970.1",107.566389,1218,11.3232396413344,2355.574979
"Monodon monoceros","SIHG01006962.1",105.156214,770,7.32243935674596,2355.574979
"Monodon monoceros","SIHG01006966.1",102.54392,1220,11.8973411587932,2355.574979
"Monodon monoceros","SIHG01006969.1",100.824997,1128,11.1877017958156,2355.574979
"Monodon monoceros","SIHG01006957.1",88.737473,511,5.75855929546247,2355.574979
"Monodon monoceros","SIHG01006961.1",88.00338,718,8.15877753786275,2355.574979
"Monodon monoceros","SIHG01006951.1",87.236873,768,8.80361679172063,2355.574979
"Monodon monoceros","SIHG01006955.1",86.011892,1315,15.2885835833026,2355.574979
"Monodon monoceros","SIHG01006967.1",82.371222,716,8.69235617264486,2355.574979
"Monodon monoceros","SIHG01006956.1",76.475063,434,5.6750525331375,2355.574979
"Monodon monoceros","SIHG01006971.1",75.350276,396,5.25545520231406,2355.574979
"Monodon monoceros","SIHG01006952.1",58.191715,1185,20.3637235987975,2355.574979
"Monodon monoceros","SIHG01006972.1",57.985423,1184,20.418924942567,2355.574979
"Monodon monoceros","SIHG01006959.1",35.091265,211,6.01289238219255,2355.574979
"Monodon monoceros","SIHG01000813.1",1.823491,8,4.38718918821096,2355.574979
"Monodon monoceros","SIHG01004369.1",1.772444,1,0.564192719205797,2355.574979
"Monodon monoceros","SIHG01000985.1",1.771518,2,1.12897526302301,2355.574979
"Monodon monoceros","SIHG01001716.1",0.696643,2,2.87091092568216,2355.574979
"Monodon monoceros","SIHG01003364.1",0.66196,6,9.06399178198078,2355.574979
"Monodon monoceros","SIHG01002371.1",0.661928,5,7.55369164017839,2355.574979
"Monodon monoceros","SIHG01006520.1",0.291626,1,3.4290495360496,2355.574979
"Monodon monoceros","SIHG01004745.1",0.179193,1,5.58057513407332,2355.574979
"Monodon monoceros","SIHG01003599.1",0.166043,1,6.02253633095042,2355.574979
"Monodon monoceros","SIHG01006693.1",0.133134,1,7.51122928778524,2355.574979
"Monodon monoceros","SIHG01006829.1",0.098031,6,61.2051289898094,2355.574979
"Monodon monoceros","SIHG01003411.1",0.09249,1,10.8119796734782,2355.574979
"Monodon monoceros","SIHG01006834.1",0.080478,1,12.4257561072591,2355.574979
"Monodon monoceros","SIHG01002527.1",0.071617,1,13.9631651702808,2355.574979
