"species","name","size.Mb","genecount","genedens","asmblysize.Mb"
"Macaca mulatta","1",223.616942,1814,8.11208660567409,2971.314966
"Macaca mulatta","2",196.197964,1052,5.3619312787568,2971.314966
"Macaca mulatta","5",187.317192,862,4.60181999738711,2971.314966
"Macaca mulatta","3",185.288947,1212,6.54113491184123,2971.314966
"Macaca mulatta","6",179.085566,995,5.55600332413166,2971.314966
"Macaca mulatta","4",169.96304,1021,6.00718838636918,2971.314966
"Macaca mulatta","7",169.868564,1620,9.53678515820031,2971.314966
"Macaca mulatta","X",153.388924,1040,6.78015056680364,2971.314966
"Macaca mulatta","8",145.67932,804,5.51897139552821,2971.314966
"Macaca mulatta","9",134.124166,888,6.62073082340732,2971.314966
"Macaca mulatta","11",133.066086,972,7.30464109389976,2971.314966
"Macaca mulatta","12",130.043856,723,5.55966288787992,2971.314966
"Macaca mulatta","14",128.056306,961,7.50451133581817,2971.314966
"Macaca mulatta","15",113.283604,762,6.72648091245402,2971.314966
"Macaca mulatta","13",108.73713,757,6.9617434265554,2971.314966
"Macaca mulatta","10",99.517758,901,9.05366055372751,2971.314966
"Macaca mulatta","17",95.433459,454,4.75724137799511,2971.314966
"Macaca mulatta","16",79.627064,935,11.7422387945887,2971.314966
"Macaca mulatta","20",77.137495,698,9.0487771219431,2971.314966
"Macaca mulatta","18",74.474043,424,5.69325879085147,2971.314966
"Macaca mulatta","19",58.315233,884,15.1589894187682,2971.314966
"Macaca mulatta","Y",11.753682,62,5.2749427796328,2971.314966
"Macaca mulatta","QNVO02000334.1",1.229889,3,2.43924451718814,2971.314966
"Macaca mulatta","ML143124.1",1.117261,6,5.37027605904082,2971.314966
"Macaca mulatta","ML143121.1",1.005795,5,4.9711919426921,2971.314966
"Macaca mulatta","ML143119.1",0.862827,2,2.31796176985653,2971.314966
"Macaca mulatta","ML143120.1",0.823856,8,9.71043483327183,2971.314966
"Macaca mulatta","ML143117.1",0.738392,11,14.8972361564047,2971.314966
"Macaca mulatta","ML143122.1",0.733739,1,1.36288244184921,2971.314966
"Macaca mulatta","ML143118.1",0.669983,5,7.46287592371747,2971.314966
"Macaca mulatta","ML143123.1",0.539197,5,9.27304862601238,2971.314966
