"species","name","size.Mb","genecount","genedens","asmblysize.Mb"
"Meriones unguiculatus","NHTI01000005.1",6.569629,152,23.1367707369777,2523.107715
"Meriones unguiculatus","NHTI01000006.1",3.924702,60,15.2877849069815,2523.107715
"Meriones unguiculatus","NHTI01000007.1",3.890685,26,6.68262786630118,2523.107715
"Meriones unguiculatus","NHTI01000008.1",3.646727,83,22.7601353213443,2523.107715
"Meriones unguiculatus","NHTI01000009.1",3.636518,80,21.9990661396424,2523.107715
"Meriones unguiculatus","NHTI01000010.1",3.62562,80,22.0651916086076,2523.107715
"Meriones unguiculatus","NHTI01000011.1",3.498752,60,17.1489719762933,2523.107715
"Meriones unguiculatus","NHTI01000012.1",3.304106,63,19.0671848905574,2523.107715
"Meriones unguiculatus","NHTI01000013.1",3.203715,24,7.49130306534757,2523.107715
"Meriones unguiculatus","NHTI01000014.1",3.039844,50,16.4482124740612,2523.107715
"Meriones unguiculatus","NHTI01000015.1",2.933896,118,40.2195578848057,2523.107715
"Meriones unguiculatus","NHTI01000016.1",2.907263,18,6.19139032141227,2523.107715
"Meriones unguiculatus","NHTI01000017.1",2.901705,83,28.6038725507934,2523.107715
"Meriones unguiculatus","NHTI01000018.1",2.887081,24,8.31289458106648,2523.107715
"Meriones unguiculatus","NHTI01000019.1",2.83684,29,10.2226420947251,2523.107715
"Meriones unguiculatus","NHTI01000020.1",2.823132,98,34.7132192189384,2523.107715
"Meriones unguiculatus","NHTI01000021.1",2.775709,27,9.72724446258596,2523.107715
"Meriones unguiculatus","NHTI01000022.1",2.762111,29,10.4992159981985,2523.107715
"Meriones unguiculatus","NHTI01000023.1",2.756151,11,3.99107305804363,2523.107715
"Meriones unguiculatus","NHTI01000024.1",2.736093,21,7.67517770777528,2523.107715
"Meriones unguiculatus","NHTI01000025.1",2.697087,66,24.4708457680453,2523.107715
"Meriones unguiculatus","NHTI01000026.1",2.694412,36,13.360985625064,2523.107715
"Meriones unguiculatus","NHTI01000027.1",2.68348,66,24.5949289728263,2523.107715
"Meriones unguiculatus","NHTI01000028.1",2.612022,29,11.1025098563488,2523.107715
"Meriones unguiculatus","NHTI01000029.1",2.57951,35,13.5684684300507,2523.107715
"Meriones unguiculatus","NHTI01000030.1",2.536733,23,9.06677998827626,2523.107715
"Meriones unguiculatus","NHTI01000031.1",2.522741,14,5.54951935216497,2523.107715
"Meriones unguiculatus","NHTI01000032.1",2.47142,32,12.9480217850467,2523.107715
"Meriones unguiculatus","NHTI01000033.1",2.401505,16,6.66248873102492,2523.107715
"Meriones unguiculatus","NHTI01000034.1",2.384384,73,30.6158739531888,2523.107715
"Meriones unguiculatus","NHTI01000035.1",2.368596,22,9.2882028003087,2523.107715
"Meriones unguiculatus","NHTI01000036.1",2.363089,29,12.272072698066,2523.107715
"Meriones unguiculatus","NHTI01000037.1",2.322854,61,26.2607981388413,2523.107715
"Meriones unguiculatus","NHTI01000038.1",2.320089,98,42.2397589058006,2523.107715
"Meriones unguiculatus","NHTI01000039.1",2.284658,22,9.62945000958568,2523.107715
"Meriones unguiculatus","NHTI01000040.1",2.279168,42,18.4277771537684,2523.107715
"Meriones unguiculatus","NHTI01000041.1",2.266706,24,10.5880515602817,2523.107715
"Meriones unguiculatus","NHTI01000042.1",2.247675,99,44.0455136974874,2523.107715
"Meriones unguiculatus","NHTI01000043.1",2.243404,38,16.9385451751,2523.107715
"Meriones unguiculatus","NHTI01000044.1",2.231125,57,25.5476497282761,2523.107715
"Meriones unguiculatus","NHTI01000045.1",2.193008,23,10.487877837199,2523.107715
"Meriones unguiculatus","NHTI01000046.1",2.192265,36,16.4213724161997,2523.107715
"Meriones unguiculatus","NHTI01000047.1",2.181506,21,9.62637737416262,2523.107715
"Meriones unguiculatus","NHTI01000048.1",2.140195,14,6.54146000714888,2523.107715
