"species","name","size.Mb","genecount","genedens","asmblysize.Mb"
"Sinocyclocheilus rhinocerous","LAVF01S005297.1",5.03572,209,41.5034990031217,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S037824.1",4.986516,160,32.086530956684,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S030418.1",4.415104,151,34.2007798683791,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S015921.1",4.33238,176,40.6243219662172,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S018999.1",4.211564,124,29.4427438357817,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S007294.1",4.201061,83,19.7569137891595,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S033576.1",4.033884,171,42.3909066299378,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S039113.1",3.90197,127,32.5476618221053,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S016728.1",3.884525,149,38.3573281160502,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S037836.1",3.86124,145,37.5527032766676,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S018422.1",3.854518,100,25.9435810132421,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S029944.1",3.69955,149,40.2751686015867,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S033531.1",3.659319,97,26.5076644042238,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S043746.1",3.636949,101,27.7705296389914,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S036258.1",3.610916,181,50.1257852578127,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S010132.1",3.49708,117,33.4564836949684,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S017964.1",3.486607,108,30.9756734842786,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S023792.1",3.471744,115,33.1245621796999,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S022484.1",3.452878,121,35.0432306035719,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S026947.1",3.427926,115,33.5479820742922,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S007995.1",3.400815,99,29.1106690602106,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S004836.1",3.378261,106,31.3770901656207,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S023298.1",3.367668,124,36.8207317348385,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S024070.1",3.364463,118,35.0724617866209,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S002979.1",3.35706,135,40.2137584672303,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S044252.1",3.340315,116,34.7272637460838,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S022032.1",3.336841,89,26.6719331247728,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S035465.1",3.269434,143,43.7384574822431,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S039109.1",3.263708,99,30.3335960202322,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S017960.1",3.258509,157,48.1815456087431,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S017391.1",3.254236,74,22.739592334422,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S033306.1",3.243819,128,39.4596615902429,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S033103.1",3.204536,111,34.6384000679037,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S014531.1",3.189662,115,36.0539768790549,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S028503.1",3.184189,90,28.2646538883213,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S026944.1",3.146339,106,33.689948858022,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S006967.1",3.069294,138,44.9614797409437,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S017414.1",3.066995,73,23.8017994812512,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S002536.1",3.062281,104,33.9616122752941,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S022022.1",3.035876,126,41.5036714279503,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S029362.1",3.007702,113,37.5702114105719,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S036865.1",2.971667,89,29.949519915926,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S042075.1",2.953619,146,49.4308846198511,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S017439.1",2.932538,53,18.0730820879388,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S012469.1",2.9294,62,21.1647436335086,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S014970.1",2.920329,91,31.1608726277074,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S005672.1",2.888917,49,16.9613734143279,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S041405.1",2.877214,73,25.3717658818566,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S028587.1",2.852506,110,38.5625832163017,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S003818.1",2.842943,85,29.8985945198339,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S034784.1",2.783281,60,21.5572915562604,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S038558.1",2.776019,98,35.3023520372159,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S034520.1",2.775569,114,41.0726593357975,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S023981.1",2.758966,87,31.5335527875298,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S010131.1",2.720401,116,42.6407724449447,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S019757.1",2.6909,80,29.7298301683452,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S018003.1",2.652722,95,35.8122713197991,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S002533.1",2.640371,76,28.7838337869943,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S036887.1",2.636187,57,21.6221383384411,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S037445.1",2.579126,86,33.3446291495646,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S004684.1",2.574698,90,34.9555559525816,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S029941.1",2.551613,50,19.5954480557984,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S012251.1",2.530766,86,33.9818062989625,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S019556.1",2.520708,77,30.546973310673,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S028429.1",2.518032,61,24.2252679870629,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S022016.1",2.51803,93,36.9336346270696,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S007234.1",2.514256,60,23.8639183917628,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S016717.1",2.513135,68,27.0578381185253,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S019474.1",2.495051,99,39.6785476529337,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S012487.1",2.485083,51,20.5224533747967,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S032347.1",2.478086,107,43.1784853310176,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S035341.1",2.474284,51,20.612023518723,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S022005.1",2.460398,94,38.2052009471638,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S006011.1",2.447996,105,42.8922269480833,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S010470.1",2.442571,86,35.2088025281558,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S006970.1",2.426163,73,30.0886626331372,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S021577.1",2.421781,109,45.0081985117564,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S004171.1",2.403641,87,36.1950890336785,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S027309.1",2.402002,84,34.9708285005591,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S007968.1",2.371966,69,29.0897930240147,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S007478.1",2.36365,75,31.7305861696952,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S029119.1",2.359063,75,31.7922836312553,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S030429.1",2.353461,66,28.043804422508,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S029076.1",2.346062,60,25.5747716812258,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S031883.1",2.333386,37,15.8567849468541,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S019394.1",2.330685,69,29.6050302807973,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S010097.1",2.326731,74,31.8042781911618,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S004838.1",2.3209,69,29.7298461803611,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S006507.1",2.317341,43,18.5557498874788,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S040962.1",2.300465,82,35.6449674304978,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S022486.1",2.2968,125,54.4235458028562,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S024041.1",2.264127,74,32.6836789632384,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S031009.1",2.252083,47,20.8695683063191,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S018554.1",2.245183,53,23.6060935790089,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S032352.1",2.245177,52,23.1607574814814,1655.769822
"Sinocyclocheilus rhinocerous","LAVF01S040979.1",2.245139,131,58.3482804405429,1655.769822
