"species","name","size.Mb","genecount","genedens","asmblysize.Mb"
"Gambusia affinis","NHOQ01002390.1",24.339338,974,40.0175222514269,598.663367
"Gambusia affinis","NHOQ01001000.1",18.788354,638,33.9572056179056,598.663367
"Gambusia affinis","NHOQ01001156.1",18.59482,676,36.3542104736696,598.663367
"Gambusia affinis","NHOQ01001229.1",17.912476,561,31.3189533373276,598.663367
"Gambusia affinis","NHOQ01001678.1",17.271755,682,39.4864331968581,598.663367
"Gambusia affinis","NHOQ01000293.1",16.109952,540,33.5196529449622,598.663367
"Gambusia affinis","NHOQ01001904.1",14.794738,516,34.8772651465677,598.663367
"Gambusia affinis","NHOQ01001971.1",13.321725,430,32.2781021226605,598.663367
"Gambusia affinis","NHOQ01002355.1",13.31848,398,29.8832899850433,598.663367
"Gambusia affinis","NHOQ01002481.1",13.129121,484,36.8646156890473,598.663367
"Gambusia affinis","NHOQ01002268.1",10.450753,294,28.1319441766541,598.663367
"Gambusia affinis","NHOQ01001318.1",10.367842,396,38.1950265059981,598.663367
"Gambusia affinis","NHOQ01002284.1",10.190241,288,28.2623345218234,598.663367
"Gambusia affinis","NHOQ01001578.1",10.144912,369,36.3729128453751,598.663367
"Gambusia affinis","NHOQ01000682.1",9.71311,264,27.1797601386168,598.663367
"Gambusia affinis","NHOQ01000244.1",9.699943,371,38.2476474346293,598.663367
"Gambusia affinis","NHOQ01002094.1",9.242047,370,40.0344209459225,598.663367
"Gambusia affinis","NHOQ01001926.1",8.066145,351,43.5152107977231,598.663367
"Gambusia affinis","NHOQ01000034.1",7.962759,317,39.8103220253181,598.663367
"Gambusia affinis","NHOQ01000541.1",7.96132,345,43.3345224158808,598.663367
"Gambusia affinis","NHOQ01002357.1",7.621419,376,49.3346449001164,598.663367
"Gambusia affinis","NHOQ01002708.1",7.475704,223,29.8299665155282,598.663367
"Gambusia affinis","NHOQ01002733.1",7.456894,273,36.6104171522352,598.663367
"Gambusia affinis","NHOQ01002573.1",7.317109,261,35.6698253367553,598.663367
"Gambusia affinis","NHOQ01000347.1",7.307501,202,27.6428289233214,598.663367
"Gambusia affinis","NHOQ01001911.1",6.65146,243,36.5333325315044,598.663367
"Gambusia affinis","NHOQ01000466.1",6.616723,197,29.7730462647447,598.663367
"Gambusia affinis","NHOQ01002301.1",6.513379,190,29.1707268992024,598.663367
"Gambusia affinis","NHOQ01001396.1",6.47888,231,35.6543106215889,598.663367
"Gambusia affinis","NHOQ01001816.1",5.652728,134,23.705368452188,598.663367
"Gambusia affinis","NHOQ01002371.1",5.465369,192,35.1302903792955,598.663367
"Gambusia affinis","NHOQ01000318.1",5.160503,233,45.1506374475511,598.663367
"Gambusia affinis","NHOQ01001560.1",5.035029,263,52.2340586320357,598.663367
"Gambusia affinis","NHOQ01002838.1",4.88314,183,37.4758864173462,598.663367
"Gambusia affinis","NHOQ01002364.1",4.873443,214,43.9114605423722,598.663367
"Gambusia affinis","NHOQ01001935.1",4.86945,148,30.3935762765816,598.663367
"Gambusia affinis","NHOQ01001086.1",4.799859,100,20.8339453304774,598.663367
"Gambusia affinis","NHOQ01001423.1",4.73629,134,28.2921865004043,598.663367
"Gambusia affinis","NHOQ01001433.1",4.639938,129,27.8020956314503,598.663367
"Gambusia affinis","NHOQ01000190.1",4.573674,101,22.082903154007,598.663367
"Gambusia affinis","NHOQ01000959.1",4.550608,117,25.7108500666285,598.663367
"Gambusia affinis","NHOQ01002850.1",4.480997,168,37.4916564327091,598.663367
"Gambusia affinis","NHOQ01000158.1",4.304413,152,35.3125966304813,598.663367
"Gambusia affinis","NHOQ01001766.1",4.099197,133,32.4453789364112,598.663367
"Gambusia affinis","NHOQ01002459.1",3.860983,160,41.4402239015297,598.663367
"Gambusia affinis","NHOQ01000739.1",3.847849,168,43.6607569579784,598.663367
"Gambusia affinis","NHOQ01000086.1",3.817301,125,32.7456493475364,598.663367
"Gambusia affinis","NHOQ01000199.1",3.750476,103,27.4631806735998,598.663367
