"species","name","size.Mb","genecount","genedens","asmblysize.Mb"
"Bos mutus","JH881270.1",8.785736,34,3.86990913453352,2645.145588
"Bos mutus","JH881124.1",8.303815,102,12.2835106514295,2645.145588
"Bos mutus","JH880651.1",6.69451,60,8.96256783543531,2645.145588
"Bos mutus","JH881196.1",5.996628,121,20.1780067064357,2645.145588
"Bos mutus","JH880493.1",5.976588,30,5.01958642623517,2645.145588
"Bos mutus","JH880591.1",5.596575,25,4.46701777426372,2645.145588
"Bos mutus","JH880877.1",5.573671,49,8.79133339588935,2645.145588
"Bos mutus","JH880725.1",5.541966,14,2.52617933780178,2645.145588
"Bos mutus","JH880479.1",5.518658,37,6.7045285284937,2645.145588
"Bos mutus","JH880764.1",5.434341,41,7.54461304507759,2645.145588
"Bos mutus","JH880812.1",5.401895,35,6.47920775949921,2645.145588
"Bos mutus","JH882068.1",5.326443,74,13.8929488215682,2645.145588
"Bos mutus","JH880533.1",5.0841,19,3.73714128360969,2645.145588
"Bos mutus","JH881279.1",4.97487,23,4.62323638607642,2645.145588
"Bos mutus","JH880836.1",4.924126,15,3.04622586830638,2645.145588
"Bos mutus","JH880744.1",4.778484,11,2.30198531584494,2645.145588
"Bos mutus","JH880723.1",4.682446,32,6.83403503211783,2645.145588
"Bos mutus","JH880456.1",4.605612,102,22.146893833002,2645.145588
"Bos mutus","JH881170.1",4.573814,31,6.77771330447631,2645.145588
"Bos mutus","JH881035.1",4.553979,39,8.56393935940416,2645.145588
"Bos mutus","JH881284.1",4.52731,31,6.84733318460631,2645.145588
"Bos mutus","JH881271.1",4.480142,75,16.7405408132153,2645.145588
"Bos mutus","JH880418.1",4.42349,34,7.68623869388198,2645.145588
"Bos mutus","JH881386.1",4.295434,27,6.28574435086187,2645.145588
"Bos mutus","JH881362.1",4.271683,12,2.809197218052,2645.145588
"Bos mutus","JH880485.1",4.261441,30,7.03987219346695,2645.145588
"Bos mutus","JH880939.1",4.185587,33,7.88419879935598,2645.145588
"Bos mutus","JH880931.1",4.154864,117,28.1597664809245,2645.145588
"Bos mutus","JH880354.1",4.151083,54,13.0086534044248,2645.145588
"Bos mutus","JH880514.1",4.13787,29,7.00843670777477,2645.145588
"Bos mutus","JH882248.1",4.130072,37,8.95868159199162,2645.145588
"Bos mutus","JH881330.1",4.027714,25,6.20699483627686,2645.145588
"Bos mutus","JH880495.1",4.009178,26,6.48511989240687,2645.145588
"Bos mutus","JH881676.1",3.996384,19,4.7542978852883,2645.145588
"Bos mutus","JH881568.1",3.971399,15,3.77700654101993,2645.145588
"Bos mutus","JH882105.1",3.970604,13,3.27406107483899,2645.145588
"Bos mutus","JH881026.1",3.882121,12,3.09109376034389,2645.145588
"Bos mutus","JH882317.1",3.848183,20,5.19725803060821,2645.145588
"Bos mutus","JH880769.1",3.844126,31,8.06425179611698,2645.145588
"Bos mutus","JH881792.1",3.841475,30,7.80950025706272,2645.145588
"Bos mutus","JH881101.1",3.808272,19,4.9891394312171,2645.145588
"Bos mutus","JH880916.1",3.803315,35,9.2024983468369,2645.145588
"Bos mutus","JH881600.1",3.757351,18,4.79060912861215,2645.145588
"Bos mutus","JH880823.1",3.72015,45,12.0962864400629,2645.145588
"Bos mutus","JH880804.1",3.68193,75,20.3697517334659,2645.145588
"Bos mutus","JH880888.1",3.665652,25,6.82006911730846,2645.145588
"Bos mutus","JH880530.1",3.665633,22,6.00169193151633,2645.145588
"Bos mutus","JH881569.1",3.619302,5,1.38148184373672,2645.145588
"Bos mutus","JH881611.1",3.587535,75,20.9057193867098,2645.145588
"Bos mutus","JH880396.1",3.586922,15,4.18185842903749,2645.145588
"Bos mutus","JH881963.1",3.581,39,10.8908126221726,2645.145588
"Bos mutus","JH880982.1",3.568294,15,4.20368949419527,2645.145588
"Bos mutus","JH880843.1",3.566187,31,8.692757839115,2645.145588
"Bos mutus","JH882155.1",3.53387,15,4.24463831436923,2645.145588
"Bos mutus","JH880671.1",3.505505,14,3.99371845140714,2645.145588
"Bos mutus","JH880607.1",3.484835,10,2.86957632140403,2645.145588
"Bos mutus","JH880809.1",3.480125,19,5.45957400955425,2645.145588
"Bos mutus","JH881835.1",3.434341,27,7.86177027849011,2645.145588
"Bos mutus","JH880950.1",3.434184,8,2.3295199092419,2645.145588
"Bos mutus","JH880468.1",3.433476,34,9.90250113878763,2645.145588
