"species","name","size.Mb","genecount","genedens","asmblysize.Mb"
"Ficedula albicollis","2",157.563209,1459,9.25977586557024,1118.3268
"Ficedula albicollis","1",120.002344,1268,10.5664602684761,1118.3268
"Ficedula albicollis","3",115.844353,1227,10.5917981172548,1118.3268
"Ficedula albicollis","1A",74.947036,993,13.2493565189156,1118.3268
"Ficedula albicollis","4",70.439523,762,10.8177904611875,1118.3268
"Ficedula albicollis","5",64.724594,1040,16.068080705149,1118.3268
"Ficedula albicollis","Z",59.856998,649,10.8425083396264,1118.3268
"Ficedula albicollis","7",39.412007,580,14.716327437981,1118.3268
"Ficedula albicollis","6",37.227452,576,15.4724529629371,1118.3268
"Ficedula albicollis","8",32.100816,615,19.1583914876183,1118.3268
"Ficedula albicollis","9",26.793321,507,18.9226262768994,1118.3268
"Ficedula albicollis","12",21.938106,401,18.2786973497165,1118.3268
"Ficedula albicollis","11",21.727166,428,19.6988415332216,1118.3268
"Ficedula albicollis","10",21.346708,445,20.8463056692395,1118.3268
"Ficedula albicollis","4A",21.182716,400,18.883319778257,1118.3268
"Ficedula albicollis","13",18.641552,373,20.0090636230288,1118.3268
"Ficedula albicollis","14",17.374186,478,27.5120802781782,1118.3268
"Ficedula albicollis","20",15.67594,384,24.4961386685583,1118.3268
"Ficedula albicollis","15",14.943019,407,27.236798668328,1118.3268
"Ficedula albicollis","18",13.163162,387,29.4002307348341,1118.3268
"Ficedula albicollis","17",12.378331,339,27.3865677044829,1118.3268
"Ficedula albicollis","19",11.933672,390,32.6806367729899,1118.3268
"Ficedula albicollis","21",8.07307,274,33.9400005202482,1118.3268
"Ficedula albicollis","24",8.009359,225,28.0921357127331,1118.3268
"Ficedula albicollis","23",7.944683,292,36.7541411029238,1118.3268
"Ficedula albicollis","26",7.653694,338,44.1616819277071,1118.3268
"Ficedula albicollis","28",6.18235,309,49.9809942821096,1118.3268
"Ficedula albicollis","22",5.733621,223,38.893397383608,1118.3268
"Ficedula albicollis","27",5.572044,280,50.2508594691643,1118.3268
"Ficedula albicollis","KE165323.1",3.604071,12,3.32956814668745,1118.3268
"Ficedula albicollis","25",2.80242,184,65.6575388414299,1118.3268
"Ficedula albicollis","LGE22",2.153636,114,52.9337362488369,1118.3268
"Ficedula albicollis","KE165324.1",1.762015,7,3.97272440927007,1118.3268
"Ficedula albicollis","KE165308.1",1.747123,30,17.1710864089134,1118.3268
"Ficedula albicollis","KE165340.1",1.473564,34,23.0733106943438,1118.3268
"Ficedula albicollis","KE165341.1",1.281252,11,8.58535245213276,1118.3268
"Ficedula albicollis","KE165325.1",1.110254,9,8.10625316369047,1118.3268
"Ficedula albicollis","KE165326.1",1.056721,3,2.83897074062122,1118.3268
"Ficedula albicollis","KE165342.1",1.050735,10,9.51714752054514,1118.3268
"Ficedula albicollis","KE165343.1",0.935556,11,11.757714129352,1118.3268
"Ficedula albicollis","KE165344.1",0.934131,27,28.9038689434351,1118.3268
"Ficedula albicollis","KE165345.1",0.721935,5,6.92583127289853,1118.3268
"Ficedula albicollis","KE165346.1",0.703104,1,1.42226470052794,1118.3268
"Ficedula albicollis","KE165304.1",0.691753,16,23.129643095151,1118.3268
"Ficedula albicollis","KE165347.1",0.658844,1,1.51780998233269,1118.3268
"Ficedula albicollis","KE165348.1",0.604931,3,4.95924328559786,1118.3268
"Ficedula albicollis","KE165349.1",0.597998,8,13.3779711637832,1118.3268
"Ficedula albicollis","KE165350.1",0.591019,21,35.5318526138754,1118.3268
"Ficedula albicollis","KE165351.1",0.582853,3,5.14709540827619,1118.3268
"Ficedula albicollis","KE165352.1",0.58201,4,6.87273414546142,1118.3268
"Ficedula albicollis","KE165353.1",0.569051,7,12.301182143604,1118.3268
"Ficedula albicollis","KE165327.1",0.56623,2,3.5321335852922,1118.3268
"Ficedula albicollis","KE165354.1",0.557838,4,7.17054055119945,1118.3268
"Ficedula albicollis","KE165355.1",0.521334,4,7.67262445955952,1118.3268
"Ficedula albicollis","LG34",0.476164,18,37.8021017968599,1118.3268
"Ficedula albicollis","KE165356.1",0.461825,3,6.49596708710009,1118.3268
"Ficedula albicollis","KE165357.1",0.458187,11,24.0076649926777,1118.3268
"Ficedula albicollis","AGTO02007104.1",0.445123,6,13.4794202950645,1118.3268
"Ficedula albicollis","KE165358.1",0.436038,13,29.81391530096,1118.3268
"Ficedula albicollis","KE165359.1",0.37028,10,27.0065896078643,1118.3268
"Ficedula albicollis","KE165360.1",0.360222,13,36.0888563163827,1118.3268
"Ficedula albicollis","KE165361.1",0.353418,31,87.7148305971965,1118.3268
"Ficedula albicollis","KE165362.1",0.349884,20,57.1618021972997,1118.3268
"Ficedula albicollis","KE165363.1",0.348679,7,20.0757716983242,1118.3268
"Ficedula albicollis","KE165364.1",0.344619,4,11.6070210870556,1118.3268
"Ficedula albicollis","KE165365.1",0.343797,21,61.0825574394192,1118.3268
"Ficedula albicollis","KE165366.1",0.337016,4,11.8688726944715,1118.3268
"Ficedula albicollis","KE165367.1",0.336156,1,2.97480931472293,1118.3268
"Ficedula albicollis","KE165368.1",0.314339,1,3.18127881045623,1118.3268
"Ficedula albicollis","KE165369.1",0.31235,8,25.6122939010725,1118.3268
"Ficedula albicollis","KE165370.1",0.301274,3,9.95771291249826,1118.3268
"Ficedula albicollis","KE165305.1",0.277483,18,64.868838811747,1118.3268
"Ficedula albicollis","AGTO02006744.1",0.251128,2,7.96406613360517,1118.3268
"Ficedula albicollis","KE165371.1",0.248525,16,64.3798410622674,1118.3268
"Ficedula albicollis","LG35",0.248039,5,20.1581202955987,1118.3268
"Ficedula albicollis","KE165311.1",0.241121,12,49.7675440961177,1118.3268
"Ficedula albicollis","KE165337.1",0.225818,10,44.2834495035825,1118.3268
"Ficedula albicollis","KE165372.1",0.210776,5,23.7218658670816,1118.3268
